Wavelength (nm)	Reflectance
738	0.3267362
740	0.3250369
742	0.3232474
744	0.3213647
746	0.3193944
748	0.3173331
750	0.3151843
752	0.3129654
754	0.3106915
756	0.3083414
758	0.3059417
760	0.3034696
762	0.3009462
764	0.2983581
766	0.2957092
768	0.293006
770	0.2902412
772	0.2873697
774	0.2844394
776	0.2814379
778	0.2783705
780	0.2752554
782	0.2721155
784	0.2689288
786	0.2656933
788	0.2624133
790	0.2590957
792	0.2557521
794	0.2523733
796	0.2489494
798	0.2454881
800	0.2419976
802	0.2384619
804	0.2349036
806	0.2313487
808	0.2278024
810	0.2242406
812	0.2207144
814	0.2171839
816	0.2136391
818	0.2100584
820	0.2064751
822	0.2028664
824	0.1992507
826	0.1956402
828	0.1920469
830	0.1884673
832	0.1849168
834	0.1813816
836	0.1778643
838	0.1743674
840	0.1708933
842	0.1674292
844	0.1639933
846	0.1605879
848	0.1572157
850	0.1538789
852	0.15058
854	0.1473213
856	0.1441049
858	0.1409332
860	0.1378084
862	0.134745
864	0.131732
866	0.1287714
868	0.125865
870	0.1230148
872	0.1202118
874	0.1174693
876	0.1147889
878	0.1121723
880	0.109621
882	0.1071451
884	0.1047365
886	0.1024039
888	0.1001701
890	0.0980067
892	0.0959149
894	0.0938956
896	0.0919497
898	0.090078
900	0.0882814
902	0.0865566
904	0.084909
906	0.0833391
908	0.0818473
910	0.080434
912	0.0791007
914	0.0778452
916	0.0766676
918	0.075568
920	0.0745462
922	0.0736034
924	0.072739
926	0.0719529
928	0.0712446
930	0.0706136
932	0.0700557
934	0.0695731
936	0.0691651
938	0.0688311
940	0.0685702
942	0.0683818
944	0.0682648
946	0.0682185
948	0.0682418
950	0.0683337
952	0.0685017
954	0.0687391
956	0.0690546
958	0.0694351
960	0.0698795
962	0.0703759
964	0.0709328
966	0.0715489
968	0.072223
970	0.0729537
972	0.0737396
974	0.0745794
976	0.0754718
978	0.0764153
980	0.0774085
982	0.078464
984	0.0795669
986	0.0807159
988	0.0819096
990	0.0831465
992	0.0844099
994	0.085713
996	0.0870546
998	0.0884332
1000	0.0898475
1002	0.0913058
1004	0.0927971
1006	0.09432
1008	0.0958732
1010	0.0974553
1012	0.099065
1014	0.100701
1016	0.1023621
1018	0.1040468
1020	0.1057542
1022	0.1075009
1024	0.1092678
1026	0.1110539
1028	0.112858
1030	0.1146788
1032	0.1164968
1034	0.1183293
1036	0.120175
1038	0.122033
1040	0.1239022
1042	0.1257817
1044	0.1276703
1046	0.1295673
1048	0.1314716
1050	0.1333823
1052	0.1352623
1054	0.1371425
1056	0.1390477
1058	0.1409881
1060	0.1429308
1062	0.1448751
1064	0.1468202
1066	0.1487653
1068	0.1507099
1070	0.1526531
1072	0.1546128
1074	0.1565699
1076	0.1585235
1078	0.1604732
1080	0.1624183
1082	0.16434
1084	0.1662562
1086	0.1681678
1088	0.1700749
1090	0.171975
1092	0.173865
1094	0.1757468
1096	0.1776209
1098	0.1794876
1100	0.1813451
1102	0.1831937
1104	0.1850323
1106	0.1868607
1108	0.1886784
1110	0.1904852
1112	0.1922806
1114	0.1940645
1116	0.1958366
1118	0.1975966
1120	0.1993442
1122	0.2010792
1124	0.2028014
1126	0.2045106
1128	0.2062064
1130	0.2078889
1132	0.2095769
1134	0.2112512
1136	0.2129098
1138	0.2145516
1140	0.216179
1142	0.2177802
1144	0.2193672
1146	0.2209397
1148	0.2224975
1150	0.2240404
1152	0.2255684
1154	0.2270815
1156	0.2285795
1158	0.2300623
1160	0.23153
1162	0.2329824
1164	0.2344195
1166	0.2358413
1168	0.2372477
1170	0.2386387
1172	0.2400143
1174	0.2413743
1176	0.2427206
1178	0.2440539
1180	0.2453717
1182	0.2466703
1184	0.2479531
1186	0.2492216
1188	0.2504764
1190	0.2517157
1192	0.2529382
1194	0.2541451
1196	0.2553378
1198	0.2565169
1200	0.2576808
1202	0.2588411
1204	0.259986
1206	0.2611148
1208	0.2622272
1210	0.2633243
1212	0.2643966
1214	0.2654541
1216	0.2664983
1218	0.2675302
1220	0.2685473
1222	0.2695459
1224	0.2705294
1226	0.2714984
1228	0.2724528
1230	0.2733927
1232	0.274322
1234	0.2752375
1236	0.2761386
1238	0.2770256
1240	0.2778985
1242	0.2787536
1244	0.2795943
1246	0.2804228
1248	0.28124
1250	0.2820436
1252	0.2828335
1254	0.2836098
1256	0.2843727
1258	0.2851221
1260	0.2858583
1262	0.2865812
1264	0.287291
1266	0.2879877
1268	0.2886713
1270	0.2893421
1272	0.290009
1274	0.2906631
1276	0.291304
1278	0.2919315
1280	0.2925464
1282	0.2931412
1284	0.2937235
1286	0.2942953
1288	0.2948576
1290	0.2954079
1292	0.2959461
1294	0.2964725
1296	0.2969854
1298	0.297484
1300	0.2979709
1302	0.2984502
1304	0.2989185
1306	0.2993754
1308	0.299821
1310	0.3002554
1312	0.3006788
1314	0.301091
1316	0.3014924
1318	0.3018828
1320	0.3022625
1322	0.3026314
1324	0.3029898
1326	0.3033393
1328	0.303681
1330	0.3040124
1332	0.3043294
1334	0.3046359
1336	0.3049322
1338	0.3052185
1340	0.3054947
1342	0.305765
1344	0.306026
1346	0.3062765
1348	0.3065162
1350	0.3067464
1352	0.3069687
1354	0.3071813
1356	0.3073853
1358	0.3075816
1360	0.3077684
1362	0.307944
1364	0.3081105
1366	0.308268
1368	0.3084167
1370	0.3085565
1372	0.3086875
1374	0.3088099
1376	0.3089236
1378	0.3090288
1380	0.3091255
1382	0.3092138
1384	0.3092938
1386	0.3093655
1388	0.309429
1390	0.3094844
1392	0.3095357
1394	0.3095794
1396	0.3096135
1398	0.309637
1400	0.3096528
1402	0.3096608
1404	0.3096612
1406	0.3096557
1408	0.3096454
1410	0.3096276
1412	0.3096023
1414	0.3095696
1416	0.3095277
1418	0.3094758
1420	0.3094167
1422	0.3093546
1424	0.309286
1426	0.3092104
1428	0.3091279
1430	0.3090386
1432	0.3089424
1434	0.3088396
1436	0.3087301
1438	0.308614
1440	0.3084913
1442	0.3083622
1444	0.3082266
1446	0.3080847
1448	0.3079364
1450	0.3077819
1452	0.3076212
1454	0.3074543
1456	0.3072819
1458	0.3071042
1460	0.3069205
1462	0.3067325
1464	0.3065388
1466	0.306338
1468	0.3061297
1470	0.3059155
1472	0.3056958
1474	0.3054704
1476	0.3052412
1478	0.3050091
1480	0.3047716
1482	0.3045265
1484	0.3042759
1486	0.3040181
1488	0.3037524
1490	0.3034813
1492	0.3032114
1494	0.3029368
1496	0.3026571
1498	0.3023725
1500	0.3020828
1502	0.3017843
1504	0.3014805
1506	0.3011736
1508	0.3008646
1510	0.3005508
1512	0.3002324
1514	0.2999093
1516	0.2995821
1518	0.2992512
1520	0.2989158
1522	0.2985735
1524	0.2982266
1526	0.2978767
1528	0.2975246
1530	0.2971681
1532	0.2968041
1534	0.2964357
1536	0.2960623
1538	0.2956833
1540	0.2953001
1542	0.2949165
1544	0.2945288
1546	0.294139
1548	0.2937479
1550	0.2933529
1552	0.2929502
1554	0.2925432
1556	0.2921325
1558	0.2917181
1560	0.2913
1562	0.2908822
1564	0.2904613
1566	0.2900368
1568	0.2896088
1570	0.2891773
1572	0.2887385
1574	0.2882958
1576	0.2878516
1578	0.2874066
1580	0.2869583
1582	0.2865024
1584	0.2860433
1586	0.2855792
1588	0.2851092
1590	0.2846361
1592	0.2841683
1594	0.2836979
1596	0.2832245
1598	0.2827481
1600	0.2822688
1602	0.2817867
1604	0.2813016
1606	0.2808138
1608	0.2803231
1610	0.2798297
1612	0.2793336
1614	0.2788348
1616	0.2783334
1618	0.2778293
1620	0.2773226
1622	0.2768134
1624	0.2763017
1626	0.2757874
1628	0.2752708
1630	0.2747517
1632	0.2742252
1634	0.2736962
1636	0.2731667
1638	0.2726373
1640	0.2721057
1642	0.2715731
1644	0.2710378
1646	0.2705003
1648	0.2699608
1650	0.2694191
1652	0.2688791
1654	0.2683376
1656	0.2677923
1658	0.2672425
1660	0.2666907
1662	0.2661408
1664	0.2655894
1666	0.2650346
1668	0.2644757
1670	0.263915
1672	0.2633501
1674	0.2627838
1676	0.2622142
1678	0.2616406
1680	0.2610652
1682	0.2604975
1684	0.2599286
1686	0.2593564
1688	0.2587801
1690	0.2582023
1692	0.2576268
1694	0.2570502
1696	0.2564722
1698	0.2558927
1700	0.2553118
1702	0.254724
1704	0.2541347
1706	0.2535425
1708	0.2529464
1710	0.252349
1712	0.2517597
1714	0.2511697
1716	0.2505785
1718	0.2499862
1720	0.2493926
1722	0.248798
1724	0.2482022
1726	0.2476054
1728	0.2470076
1730	0.2464087
1732	0.2458088
1734	0.245208
1736	0.2446062
1738	0.2440035
1740	0.2433998
1742	0.2427895
1744	0.2421784
1746	0.2415664
1748	0.2409536
1750	0.24034
1752	0.2397314
1754	0.2391221
1756	0.2385121
1758	0.2379014
1760	0.23729
1762	0.2366779
1764	0.2360653
1766	0.235452
1768	0.2348381
1770	0.2342238
1772	0.2336067
1774	0.2329895
1776	0.2323702
1778	0.2317479
1780	0.2311252
1782	0.2305079
1784	0.2298901
1786	0.229272
1788	0.2286535
1790	0.2280346
1792	0.2274191
1794	0.2268036
1796	0.2261863
1798	0.2255662
1800	0.224946
