Wavelength (nm)	Reflectance
1240	0.1126711
1242	0.114185
1244	0.1157082
1246	0.1172416
1248	0.1187853
1250	0.1203369
1252	0.1218957
1254	0.1234612
1256	0.1250329
1258	0.1266101
1260	0.1281925
1262	0.1297794
1264	0.1313703
1266	0.1329648
1268	0.1345623
1270	0.1361625
1272	0.1377851
1274	0.1394097
1276	0.1410352
1278	0.1426611
1280	0.1442873
1282	0.1458938
1284	0.1474997
1286	0.1491061
1288	0.1507135
1290	0.1523193
1292	0.1539232
1294	0.1555248
1296	0.1571225
1298	0.158715
1300	0.1603042
1302	0.1618931
1304	0.1634785
1306	0.1650597
1308	0.1666365
1310	0.1682085
1312	0.1697756
1314	0.1713374
1316	0.1728937
1318	0.1744442
1320	0.1759887
1322	0.177527
1324	0.1790589
1326	0.1805856
1328	0.1821077
1330	0.1836228
1332	0.1851272
1334	0.1866238
1336	0.1881129
1338	0.1895941
1340	0.1910675
1342	0.1925361
1344	0.1939969
1346	0.1954487
1348	0.196891
1350	0.1983247
1352	0.1997649
1354	0.2011959
1356	0.2026186
1358	0.2040333
1360	0.2054386
1362	0.2068187
1364	0.2081895
1366	0.2095508
1368	0.2109024
1370	0.2122443
1372	0.2135765
1374	0.2148988
1376	0.2162111
1378	0.2175135
1380	0.2188058
1382	0.220088
1384	0.22136
1386	0.2226218
1388	0.2238733
1390	0.2251146
1392	0.2263491
1394	0.2275735
1396	0.2287861
1398	0.2299857
1400	0.2311749
1402	0.2323536
1404	0.2335218
1406	0.234681
1408	0.2358322
1410	0.2369728
1412	0.2381156
1414	0.2392475
1416	0.240367
1418	0.2414732
1420	0.2425686
1422	0.2436448
1424	0.2447107
1426	0.2457661
1428	0.2468109
1430	0.2478452
1432	0.2488689
1434	0.2498821
1436	0.2508848
1438	0.2518769
1440	0.2528585
1442	0.2538297
1444	0.2547904
1446	0.2557407
1448	0.2566806
1450	0.2576101
1452	0.2585292
1454	0.259438
1456	0.2603369
1458	0.2612264
1460	0.2621056
1462	0.2629762
1464	0.2638367
1466	0.2646859
1468	0.2655232
1470	0.2663504
1472	0.2671675
1474	0.2679747
1476	0.2687735
1478	0.269565
1480	0.2703466
1482	0.2711272
1484	0.2718977
1486	0.2726566
1488	0.2734028
1490	0.2741393
1492	0.2748614
1494	0.2755743
1496	0.2762777
1498	0.2769716
1500	0.277656
1502	0.278327
1504	0.2789883
1506	0.2796419
1508	0.2802888
1510	0.2809265
1512	0.281555
1514	0.2821743
1516	0.282785
1518	0.2833874
1520	0.2839808
1522	0.2845629
1524	0.2851358
1526	0.2857012
1528	0.2862599
1530	0.2868098
1532	0.2873572
1534	0.2878958
1536	0.2884247
1538	0.2889435
1540	0.2894536
1542	0.2899491
1544	0.2904363
1546	0.2909167
1548	0.2913915
1550	0.2918579
1552	0.2923122
1554	0.2927578
1556	0.2931953
1558	0.2936247
1560	0.294046
1562	0.2944632
1564	0.294873
1566	0.2952748
1568	0.2956687
1570	0.2960549
1572	0.2964293
1574	0.2967956
1576	0.2971559
1578	0.2975113
1580	0.2978591
1582	0.2982033
1584	0.29854
1586	0.2988673
1588	0.2991844
1590	0.299494
1592	0.2997964
1594	0.3000921
1596	0.3003805
1598	0.3006618
1600	0.300936
1602	0.3012031
1604	0.3014632
1606	0.3017164
1608	0.3019626
1610	0.3022019
1612	0.3024344
1614	0.3026601
1616	0.3028791
1618	0.3030914
1620	0.303297
1622	0.303496
1624	0.3036884
1626	0.3038743
1628	0.3040537
1630	0.3042267
1632	0.3043954
1634	0.3045576
1636	0.3047151
1638	0.3048688
1640	0.3050162
1642	0.3051516
1644	0.3052804
1646	0.305403
1648	0.3055197
1650	0.3056303
1652	0.3057389
1654	0.305842
1656	0.3059375
1658	0.3060245
1660	0.3061057
1662	0.306185
1664	0.3062592
1666	0.306326
1668	0.3063848
1670	0.3064379
1672	0.3064894
1674	0.3065356
1676	0.3065746
1678	0.3066057
1680	0.3066311
1682	0.3066547
1684	0.3066734
1686	0.306685
1688	0.3066886
1690	0.3066871
1692	0.3066843
1694	0.3066769
1696	0.3066643
1698	0.3066467
1700	0.306624
1702	0.3065961
1704	0.3065632
1706	0.3065234
1708	0.3064759
1710	0.3064235
1712	0.3063706
1714	0.3063133
1716	0.3062513
1718	0.3061846
1720	0.3061132
1722	0.3060371
1724	0.3059565
1726	0.3058712
1728	0.3057814
1730	0.3056871
1732	0.3055882
1734	0.305485
1736	0.3053773
1738	0.3052652
1740	0.3051488
1742	0.3050268
1744	0.3049004
1746	0.3047696
1748	0.3046345
1750	0.3044951
1752	0.304353
1754	0.3042067
1756	0.3040564
1758	0.303902
1760	0.3037436
1762	0.3035811
1764	0.3034147
1766	0.3032444
1768	0.3030701
1770	0.3028919
1772	0.3027119
1774	0.3025284
1776	0.3023392
1778	0.3021435
1780	0.301944
1782	0.301743
1784	0.3015382
1786	0.3013298
1788	0.3011178
1790	0.3009022
1792	0.3006871
1794	0.3004688
1796	0.3002453
1798	0.3000156
1800	0.2997825
