Wavelength (nm)	Reflectance
580	0.0947624
581	0.0937771
582	0.0930669
583	0.0926303
584	0.0924651
585	0.0925708
586	0.092967
587	0.0936282
588	0.0945488
589	0.0957224
590	0.0971418
591	0.0988073
592	0.1007086
593	0.1028319
594	0.1051682
595	0.1077077
596	0.1104407
597	0.1133621
598	0.1164566
599	0.1197134
600	0.1231217
601	0.1266343
602	0.1302748
603	0.1340304
604	0.1378937
605	0.1418543
606	0.1459429
607	0.1501102
608	0.1543473
609	0.1586463
610	0.1629958
611	0.1673441
612	0.1717249
613	0.17613
614	0.1805565
615	0.185008
616	0.1895043
617	0.1939955
618	0.1984751
619	0.2029365
620	0.207372
621	0.2117586
622	0.2161102
623	0.2204217
624	0.2247043
625	0.2289381
626	0.2330794
627	0.2371786
628	0.241221
629	0.2452009
630	0.2491194
631	0.2529718
632	0.2567534
633	0.2604633
634	0.2640995
635	0.2676591
636	0.2711733
637	0.2746074
638	0.2779585
639	0.2812254
640	0.284401
641	0.2874609
642	0.2904353
643	0.2933162
644	0.2961058
645	0.2988084
646	0.3014518
647	0.3040142
648	0.3064871
649	0.3088705
650	0.3111697
651	0.3133591
652	0.3154609
653	0.3174828
654	0.3194262
655	0.3212824
656	0.323052
657	0.324748
658	0.3263578
659	0.3278819
660	0.329311
661	0.3306598
662	0.3319227
663	0.3331002
664	0.3341952
665	0.3352058
666	0.3361231
667	0.3369618
668	0.3377232
669	0.3384042
670	0.3390052
671	0.3395282
672	0.3399728
673	0.3403394
674	0.3406302
675	0.3408502
676	0.3409941
677	0.3410628
678	0.3410629
679	0.3409947
680	0.3408532
681	0.3406378
682	0.3403566
683	0.3400047
684	0.339581
685	0.3390859
686	0.3385261
687	0.3378975
688	0.337201
689	0.336437
690	0.3356054
691	0.3347079
692	0.3337453
693	0.3327176
694	0.3316251
695	0.3304695
696	0.3292516
697	0.3279703
698	0.326626
699	0.3252215
700	0.3237577
701	0.3222389
702	0.3206652
703	0.3190344
704	0.3173474
705	0.3156059
706	0.3138106
707	0.3119615
708	0.3100594
709	0.308099
710	0.3060819
711	0.3040145
712	0.3018978
713	0.2997436
714	0.2975544
715	0.2953185
716	0.2930369
717	0.2907158
718	0.2883605
719	0.2859625
720	0.2835227
721	0.2810296
722	0.2784906
723	0.2759128
724	0.2732974
725	0.2706457
726	0.2679523
727	0.2652248
728	0.2624646
729	0.2596729
730	0.2568609
731	0.2540368
732	0.2511855
733	0.2483082
734	0.2454085
735	0.2424889
736	0.2395475
737	0.2365857
738	0.2336048
739	0.2305934
740	0.2275662
741	0.2245248
742	0.2214706
743	0.2184039
744	0.215327
745	0.212242
746	0.2091508
747	0.2060544
748	0.2029501
749	0.1998447
750	0.1967399
751	0.1936374
752	0.1905478
753	0.1874693
754	0.1843984
755	0.1813366
756	0.1782861
757	0.1752596
758	0.1722476
759	0.1692519
760	0.1662742
761	0.1633307
762	0.1604109
763	0.1575142
764	0.1546423
765	0.1517969
766	0.1489839
767	0.1462027
768	0.1434532
769	0.1407371
770	0.138056
771	0.1353877
772	0.1327576
773	0.1301681
774	0.1276208
775	0.1251161
776	0.1226467
777	0.1202244
778	0.1178505
779	0.1155266
780	0.1132566
781	0.1110473
782	0.1088918
783	0.1067915
784	0.1047476
785	0.1027604
786	0.1008303
787	0.09896
788	0.0971505
789	0.0954029
790	0.0937198
791	0.0921037
792	0.090552
793	0.0890655
794	0.0876449
795	0.086289
796	0.0849948
797	0.0837683
798	0.0826099
799	0.0815199
800	0.0804979
801	0.0795384
802	0.0786482
803	0.0778276
804	0.0770766
805	0.0763952
806	0.0758003
807	0.0752759
808	0.0748207
809	0.0744347
810	0.0741174
811	0.0738751
812	0.0737046
813	0.0736011
814	0.0735639
815	0.0735928
816	0.0736824
817	0.0738279
818	0.0740376
819	0.0743106
820	0.0746463
821	0.0750499
822	0.0755088
823	0.076028
824	0.076607
825	0.077245
826	0.077941
827	0.078696
828	0.0795093
829	0.0803774
830	0.0812992
831	0.0822644
832	0.0832804
833	0.0843461
834	0.0854603
835	0.086622
836	0.0878297
837	0.0890824
838	0.0903788
839	0.0917177
840	0.0930979
841	0.0945298
842	0.0960008
843	0.0975097
844	0.0990552
845	0.1006361
846	0.1022511
847	0.1038989
848	0.1055781
849	0.1072877
850	0.1090263
851	0.1107926
852	0.1125855
853	0.1144035
854	0.1162457
855	0.1181108
856	0.1199975
857	0.1219048
858	0.1238313
859	0.1257759
860	0.1277376
861	0.1297007
862	0.1316785
863	0.1336699
864	0.1356737
865	0.1376891
866	0.1397149
867	0.1417502
868	0.143794
869	0.1458451
870	0.147903
871	0.1499813
872	0.1520644
873	0.1541513
874	0.1562413
875	0.1583333
876	0.1604267
877	0.1625205
878	0.164614
879	0.1667064
880	0.1687969
881	0.1708701
882	0.1729401
883	0.1750061
884	0.1770675
885	0.1791236
886	0.1811824
887	0.1832477
888	0.1853061
889	0.187357
890	0.1893999
891	0.1914342
892	0.1934593
893	0.1954749
894	0.1974803
895	0.1994752
896	0.201459
897	0.2034314
898	0.2053919
899	0.2073401
900	0.2092755
901	0.2112113
902	0.2131335
903	0.2150418
904	0.2169357
905	0.218815
906	0.2206793
907	0.2225284
908	0.224362
909	0.2261798
910	0.2279815
911	0.2297546
912	0.2315114
913	0.2332516
914	0.2349751
915	0.2366817
916	0.238371
917	0.2400431
918	0.2416978
919	0.2433348
920	0.244954
921	0.2465665
922	0.2481607
923	0.2497364
924	0.2512936
925	0.2528322
926	0.254352
927	0.255853
928	0.257335
929	0.2587981
930	0.2602421
931	0.2616571
932	0.263053
933	0.26443
934	0.265788
935	0.267127
936	0.2684468
937	0.2697475
938	0.2710291
939	0.2722915
940	0.2735347
941	0.2747588
942	0.2759636
943	0.2771493
944	0.2783158
945	0.2794631
946	0.2805912
947	0.2817001
948	0.28279
949	0.2838608
950	0.2849125
951	0.2859525
952	0.2869733
953	0.2879748
954	0.2889604
955	0.2899343
956	0.2908892
957	0.2918251
958	0.2927419
959	0.2936399
960	0.294519
961	0.2953732
962	0.2962088
963	0.2970261
964	0.2978249
965	0.2986054
966	0.2993676
967	0.3001116
968	0.3008375
969	0.3015453
970	0.3022351
971	0.3029069
972	0.303561
973	0.3041972
974	0.3048157
975	0.3054165
976	0.3059999
977	0.3065657
978	0.3071141
979	0.3076452
980	0.308159
981	0.3086593
982	0.3091423
983	0.309608
984	0.3100566
985	0.3104881
986	0.3109025
987	0.3113001
988	0.3116809
989	0.3120449
990	0.3123922
991	0.3127205
992	0.3130325
993	0.3133284
994	0.3136081
995	0.3138718
996	0.3141196
997	0.3143516
998	0.3145678
999	0.3147683
1000	0.3149533
