n anno mese giorno hum_int time RH_raw RH_true temp_int temp_corr
72 2022 12 15 43719.40 28.417942 1811 58.84 6236 22.76
73 2022 12 15 43720.00 28.818471 1810 58.81 6237 22.77
74 2022 12 15 43720.40 29.218471 1811 58.84 6236 22.76
75 2022 12 15 43720.80 29.618471 1811 58.84 6236 22.76
76 2022 12 15 43721.40 30.018772 1811 58.84 6236 22.76
77 2022 12 15 43721.80 30.418772 1811 58.84 6238 22.78
78 2022 12 15 43722.40 30.819322 1811 58.84 6236 22.76
79 2022 12 15 43722.80 31.219322 1811 58.84 6237 22.77
80 2022 12 15 43723.40 31.619595 1811 58.84 6238 22.78
81 2022 12 15 43723.80 32.019595 1811 58.84 6238 22.78
82 2022 12 15 43723.40 32.420039 1812 58.87 6238 22.78
83 2022 12 15 43723.80 32.820039 1811 58.84 6237 22.77
84 2022 12 15 43724.40 33.220636 1811 58.84 6237 22.77
85 2022 12 15 43724.80 33.620636 1812 58.87 6238 22.78
86 2022 12 15 43725.40 34.021188 1811 58.84 6238 22.78
87 2022 12 15 43725.80 34.421188 1811 58.84 6239 22.79
88 2022 12 15 43726.40 34.821685 1811 58.84 6238 22.78
89 2022 12 15 43726.80 35.221685 1811 58.84 6238 22.78
90 2022 12 15 43727.00 35.221954 1811 58.84 6238 22.78
91 2022 12 15 43727.40 35.621954 1811 58.84 6238 22.78
92 2022 12 15 43727.00 36.022532 1811 58.84 6239 22.79
93 2022 12 15 43727.40 36.422532 1811 58.84 6238 22.78
94 2022 12 15 43728.00 36.823113 1811 58.84 6238 22.78
95 2022 12 15 43728.40 37.223113 1811 58.84 6239 22.79
96 2022 12 15 43728.80 37.623113 1811 58.84 6240 22.80
97 2022 12 15 43729.40 38.023736 1811 58.84 6239 22.79
98 2022 12 15 43729.80 38.423736 1810 58.81 6240 22.80
99 2022 12 15 43730.40 38.823999 1811 58.84 6238 22.78
100 2022 12 15 43730.80 39.223999 1811 58.84 6238 22.78
101 2022 12 15 43731.40 39.624611 1811 58.84 6238 22.78
102 2022 12 15 43731.80 40.024611 1811 58.84 6239 22.79
103 2022 12 15 43731.40 40.425161 1811 58.84 6238 22.78
104 2022 12 15 43731.80 40.825161 1811 58.84 6239 22.79
105 2022 12 15 43732.40 41.225790 1811 58.84 6239 22.79
106 2022 12 15 43732.80 41.625790 1812 58.87 6238 22.78
107 2022 12 15 43733.40 42.026448 1811 58.84 6240 22.80
108 2022 12 15 43733.80 42.426448 1811 58.84 6239 22.79
109 2022 12 15 43734.40 42.827041 1811 58.84 6239 22.79
110 2022 12 15 43734.80 43.227041 1811 58.84 6239 22.79
111 2022 12 15 43735.40 43.627570 1811 58.84 6240 22.80
112 2022 12 15 43735.80 44.027570 1811 58.84 6240 22.80
113 2022 12 15 43735.00 44.027851 1811 58.84 6240 22.80
114 2022 12 15 43735.40 44.427851 1810 58.81 6240 22.80
115 2022 12 15 43736.00 44.828500 1811 58.84 6240 22.80
116 2022 12 15 43736.40 45.228500 1811 58.84 6240 22.80
117 2022 12 15 43737.00 45.629157 1811 58.84 6241 22.81
118 2022 12 15 43737.40 46.029157 1811 58.84 6239 22.79
119 2022 12 15 43737.80 46.429157 1811 58.84 6241 22.81
120 2022 12 15 43738.40 46.829771 1811 58.84 6242 22.82
121 2022 12 15 43738.80 47.229771 1811 58.85 6240 22.80
122 2022 12 15 43739.40 47.630439 1811 58.84 6241 22.81
123 2022 12 15 43739.80 48.030439 1810 58.81 6240 22.80
124 2022 12 15 43739.40 48.430982 1810 58.81 6240 22.80
125 2022 12 15 43739.80 48.830982 1810 58.81 6241 22.81
126 2022 12 15 43740.40 49.231234 1810 58.81 6240 22.80
127 2022 12 15 43740.80 49.631234 1810 58.81 6240 22.80
128 2022 12 15 43741.40 50.031487 1810 58.81 6240 22.80
129 2022 12 15 43741.80 50.431487 1810 58.81 6241 22.81
130 2022 12 15 43742.40 50.831749 1810 58.81 6242 22.82
131 2022 12 15 43742.80 51.231749 1810 58.82 6240 22.80
132 2022 12 15 43743.40 51.632039 1810 58.81 6242 22.82
133 2022 12 15 43743.80 52.032039 1810 58.82 6241 22.81
134 2022 12 15 43743.00 52.032309 1810 58.81 6241 22.81
135 2022 12 15 43743.40 52.432309 1810 58.81 6240 22.80
136 2022 12 15 43744.00 52.832520 1809 58.78 6241 22.81
137 2022 12 15 43744.40 53.232520 1810 58.81 6241 22.81
138 2022 12 15 43745.00 53.632797 1809 58.78 6242 22.82
139 2022 12 15 43745.40 54.032797 1809 58.78 6241 22.81
140 2022 12 15 43745.80 54.432797 1809 58.78 6241 22.81
141 2022 12 15 43746.40 54.833146 1810 58.81 6240 22.80
142 2022 12 15 43746.80 55.233146 1810 58.81 6240 22.80
143 2022 12 15 43747.40 55.633422 1809 58.78 6242 22.82
144 2022 12 15 43747.80 56.033422 1809 58.78 6242 22.82
145 2022 12 15 43747.40 56.433693 1809 58.78 6240 22.80
146 2022 12 15 43747.80 56.833693 1809 58.78 6241 22.81
147 2022 12 15 43748.40 57.233962 1808 58.75 6242 22.82
148 2022 12 15 43748.80 57.633962 1809 58.78 6241 22.81
149 2022 12 15 43749.40 58.034536 1809 58.78 6240 22.80
150 2022 12 15 43749.80 58.434536 1809 58.78 6241 22.81
151 2022 12 15 43750.40 58.834958 1809 58.78 6240 22.80
152 2022 12 15 43750.80 59.234958 1809 58.78 6240 22.80
153 2022 12 15 43751.40 59.635298 1809 58.78 6241 22.81
154 2022 12 15 43751.80 60.035298 1809 58.78 6241 22.81
155 2022 12 15 43751.40 60.435906 1809 58.78 6242 22.82
156 2022 12 15 43751.80 60.835906 1808 58.75 6242 22.82
157 2022 12 15 43752.00 60.836426 1809 58.78 6241 22.81
158 2022 12 15 43752.40 61.236426 1809 58.78 6241 22.81
159 2022 12 15 43753.00 61.636998 1809 58.78 6242 22.82
160 2022 12 15 43753.40 62.036998 1809 58.78 6240 22.80
161 2022 12 15 43754.00 62.437572 1809 58.78 6241 22.81
162 2022 12 15 43754.40 62.837572 1808 58.75 6242 22.82
163 2022 12 15 43754.80 63.237572 1809 58.78 6242 22.82
164 2022 12 15 43755.40 63.638241 1809 58.78 6241 22.81
165 2022 12 15 43755.80 64.038241 1809 58.78 6241 22.81
166 2022 12 15 43755.40 64.438649 1809 58.78 6241 22.81
167 2022 12 15 43755.80 64.838649 1809 58.78 6241 22.81
168 2022 12 15 43756.40 65.239243 1808 58.75 6242 22.82
169 2022 12 15 43756.80 65.639243 1809 58.78 6242 22.82
170 2022 12 15 43757.40 66.039722 1809 58.78 6242 22.82
171 2022 12 15 43757.80 66.439722 1808 58.75 6242 22.82
172 2022 12 15 43758.40 66.840332 1809 58.78 6242 22.82
173 2022 12 15 43758.80 67.240332 1808 58.75 6241 22.81
174 2022 12 15 43759.40 67.640939 1809 58.78 6241 22.81
175 2022 12 15 43759.80 68.040939 1809 58.78 6242 22.82
176 2022 12 15 43759.40 68.441433 1809 58.78 6242 22.82
177 2022 12 15 43759.80 68.841433 1809 58.78 6242 22.82
178 2022 12 15 43760.40 69.242013 1809 58.78 6241 22.81
179 2022 12 15 43760.80 69.642013 1809 58.78 6242 22.82
180 2022 12 15 43761.00 69.642361 1809 58.78 6242 22.82
181 2022 12 15 43761.40 70.042361 1809 58.78 6241 22.81
182 2022 12 15 43762.00 70.443004 1809 58.78 6242 22.82
183 2022 12 15 43762.40 70.843004 1809 58.78 6242 22.82
184 2022 12 15 43763.00 71.243654 1809 58.78 6242 22.82
185 2022 12 15 43763.40 71.643654 1809 58.78 6242 22.82
186 2022 12 15 43763.80 72.043654 1809 58.78 6241 22.81
187 2022 12 15 43763.40 72.443931 1809 58.78 6242 22.82
188 2022 12 15 43763.80 72.843931 1809 58.78 6242 22.82
189 2022 12 15 43764.40 73.244475 1809 58.78 6241 22.81
190 2022 12 15 43764.80 73.644475 1809 58.78 6242 22.82
191 2022 12 15 43765.40 74.044755 1809 58.78 6241 22.81
192 2022 12 15 43765.80 74.444755 1809 58.78 6242 22.82
193 2022 12 15 43766.40 74.845417 1808 58.75 6242 22.82
194 2022 12 15 43766.80 75.245417 1809 58.78 6241 22.81
195 2022 12 15 43767.40 75.646050 1808 58.75 6241 22.81
196 2022 12 15 43767.80 76.046050 1809 58.78 6241 22.81
197 2022 12 15 43767.40 76.446286 1808 58.75 6240 22.80
198 2022 12 15 43767.80 76.846286 1809 58.78 6242 22.82
199 2022 12 15 43768.40 77.246532 1809 58.78 6241 22.81
200 2022 12 15 43768.80 77.646532 1808 58.75 6241 22.81
201 2022 12 15 43769.00 77.646967 1809 58.78 6241 22.81
202 2022 12 15 43769.40 78.046967 1809 58.78 6241 22.81
203 2022 12 15 43770.00 78.447369 1809 58.78 6241 22.81
204 2022 12 15 43770.40 78.847369 1809 58.78 6240 22.80
205 2022 12 15 43771.00 79.247880 1809 58.78 6240 22.80
206 2022 12 15 43771.40 79.647880 1809 58.78 6240 22.80
207 2022 12 15 43771.80 80.047880 1809 58.78 6241 22.81
208 2022 12 15 43771.40 80.448407 1809 58.78 6240 22.80
209 2022 12 15 43771.80 80.848407 1809 58.78 6240 22.80
210 2022 12 15 43772.40 81.248916 1809 58.78 6241 22.81
211 2022 12 15 43772.80 81.648916 1809 58.78 6240 22.80
212 2022 12 15 43773.40 82.049323 1808 58.75 6240 22.80
213 2022 12 15 43773.80 82.449323 1809 58.78 6242 22.82
214 2022 12 15 43774.40 82.849860 1809 58.78 6241 22.81
215 2022 12 15 43774.80 83.249860 1809 58.78 6240 22.80
216 2022 12 15 43775.40 83.650352 1809 58.78 6240 22.80
217 2022 12 15 43775.80 84.050352 1809 58.78 6242 22.82
218 2022 12 15 43775.40 84.450881 1809 58.78 6240 22.80
219 2022 12 15 43775.80 84.850881 1809 58.78 6240 22.80
220 2022 12 15 43776.40 85.251427 1809 58.78 6241 22.81
221 2022 12 15 43776.80 85.651427 1809 58.78 6241 22.81
222 2022 12 15 43777.40 86.051678 1809 58.78 6240 22.80
223 2022 12 15 43777.80 86.451678 1809 58.78 6241 22.81
224 2022 12 15 43778.00 86.451967 1809 58.78 6241 22.81
225 2022 12 15 43778.40 86.851967 1809 58.78 6241 22.81
226 2022 12 15 43779.00 87.252368 1809 58.78 6241 22.81
227 2022 12 15 43779.40 87.652368 1809 58.78 6241 22.81
228 2022 12 15 43779.00 88.052909 1809 58.78 6241 22.81
229 2022 12 15 43779.40 88.452909 1809 58.78 6241 22.81
230 2022 12 15 43779.80 88.852909 1809 58.78 6242 22.82
231 2022 12 15 43780.40 89.253385 1809 58.78 6240 22.80
232 2022 12 15 43780.80 89.653385 1809 58.78 6241 22.81
233 2022 12 15 43781.40 90.053768 1809 58.78 6242 22.82
234 2022 12 15 43781.80 90.453768 1809 58.78 6241 22.81
235 2022 12 15 43782.40 90.854411 1809 58.78 6240 22.80
236 2022 12 15 43782.80 91.254411 1809 58.78 6241 22.81
237 2022 12 15 43783.40 91.655082 1809 58.78 6242 22.82
238 2022 12 15 43783.80 92.055082 1809 58.78 6242 22.82
239 2022 12 15 43783.40 92.455695 1809 58.78 6241 22.81
240 2022 12 15 43783.80 92.855695 1809 58.78 6242 22.82
241 2022 12 15 43784.40 93.256299 1809 58.78 6241 22.81
242 2022 12 15 43784.80 93.656299 1809 58.78 6241 22.81
243 2022 12 15 43785.40 94.056997 1809 58.78 6241 22.81
244 2022 12 15 43785.80 94.456997 1809 58.78 6240 22.80
245 2022 12 15 43786.40 94.857718 1809 58.78 6240 22.80
246 2022 12 15 43786.80 95.257718 1809 58.78 6240 22.80
247 2022 12 15 43787.00 95.258508 1808 58.75 6241 22.81
248 2022 12 15 43787.40 95.658508 1809 58.78 6240 22.80
249 2022 12 15 43787.00 96.059252 1809 58.78 6240 22.80
250 2022 12 15 43787.40 96.459252 1809 58.78 6240 22.80
251 2022 12 15 43788.00 96.860049 1809 58.78 6240 22.80
252 2022 12 15 43788.40 97.260049 1809 58.78 6240 22.80
253 2022 12 15 43788.80 97.660049 1809 58.78 6240 22.80
254 2022 12 15 43789.40 98.060911 1808 58.75 6241 22.81
255 2022 12 15 43789.80 98.460911 1808 58.75 6240 22.80
256 2022 12 15 43790.40 98.861460 1808 58.75 6240 22.80
257 2022 12 15 43790.80 99.261460 1808 58.75 6240 22.80
258 2022 12 15 43791.40 99.661773 1809 58.78 6240 22.80
259 2022 12 15 43791.80 100.061773 1809 58.78 6240 22.80
260 2022 12 15 43791.40 100.462066 1808 58.75 6240 22.80
261 2022 12 15 43791.80 100.862066 1808 58.75 6240 22.80
262 2022 12 15 43792.40 101.262567 1809 58.78 6240 22.80
263 2022 12 15 43792.80 101.662567 1808 58.75 6240 22.80
264 2022 12 15 43793.40 102.063150 1809 58.78 6240 22.80
265 2022 12 15 43793.80 102.463150 1808 58.75 6240 22.80
266 2022 12 15 43794.40 102.863726 1809 58.78 6239 22.79
267 2022 12 15 43794.80 103.263726 1808 58.75 6240 22.80
268 2022 12 15 43795.00 103.264435 1808 58.75 6240 22.80
269 2022 12 15 43795.40 103.664435 1809 58.78 6241 22.81
270 2022 12 15 43795.00 104.064810 1809 58.78 6240 22.80
271 2022 12 15 43795.40 104.464810 1809 58.78 6240 22.80
272 2022 12 15 43796.00 104.865458 1809 58.78 6240 22.80
273 2022 12 15 43796.40 105.265458 1808 58.75 6241 22.81
274 2022 12 15 43796.80 105.665458 1808 58.75 6240 22.80
275 2022 12 15 43797.40 106.066185 1809 58.78 6240 22.80
276 2022 12 15 43797.80 106.466185 1808 58.75 6240 22.80
277 2022 12 15 43798.40 106.866870 1809 58.78 6240 22.80
278 2022 12 15 43798.80 107.266870 1808 58.75 6240 22.80
279 2022 12 15 43799.40 107.667262 1809 58.78 6240 22.80
280 2022 12 15 43799.80 108.067262 1808 58.75 6240 22.80
281 2022 12 15 43799.40 108.467935 1809 58.78 6240 22.80
282 2022 12 15 43799.80 108.867935 1809 58.78 6240 22.80
283 2022 12 15 43800.40 109.268341 1808 58.75 6240 22.80
284 2022 12 15 43800.80 109.668341 1809 58.78 6240 22.80
285 2022 12 15 43801.40 110.068601 1809 58.78 6240 22.80
286 2022 12 15 43801.80 110.468601 1809 58.78 6240 22.80
287 2022 12 15 43802.40 110.869542 1809 58.78 6240 22.80
288 2022 12 15 43802.80 111.269542 1809 58.78 6239 22.79
289 2022 12 15 43803.40 111.669816 1809 58.78 6240 22.80
290 2022 12 15 43803.80 112.069816 1808 58.75 6240 22.80
291 2022 12 15 43803.00 112.070053 1808 58.75 6240 22.80
292 2022 12 15 43803.40 112.470053 1809 58.78 6239 22.79
293 2022 12 15 43804.00 112.870325 1809 58.78 6240 22.80
294 2022 12 15 43804.40 113.270325 1809 58.78 6240 22.80
295 2022 12 15 43805.00 113.670908 1809 58.78 6240 22.80
296 2022 12 15 43805.40 114.070908 1809 58.78 6240 22.80
297 2022 12 15 43805.80 114.470908 1809 58.78 6240 22.80
298 2022 12 15 43806.40 114.871601 1809 58.78 6239 22.79
299 2022 12 15 43806.80 115.271601 1809 58.78 6240 22.80
300 2022 12 15 43807.40 115.672205 1808 58.75 6240 22.80
301 2022 12 15 43807.80 116.072205 1809 58.78 6240 22.80
302 2022 12 15 43807.40 116.472804 1809 58.78 6241 22.81
303 2022 12 15 43807.80 116.872804 1809 58.78 6240 22.80
304 2022 12 15 43808.40 117.273476 1809 58.78 6240 22.80
305 2022 12 15 43808.80 117.673476 1808 58.75 6241 22.81
306 2022 12 15 43809.40 118.074132 1809 58.78 6240 22.80
307 2022 12 15 43809.80 118.474132 1809 58.78 6240 22.80
308 2022 12 15 43810.40 118.874673 1809 58.78 6240 22.80
309 2022 12 15 43810.80 119.274673 1808 58.75 6239 22.79
310 2022 12 15 43811.40 119.675097 1809 58.78 6240 22.80
311 2022 12 15 43811.80 120.075097 1809 58.78 6241 22.81
312 2022 12 15 43811.00 120.075701 1809 58.78 6240 22.80
313 2022 12 15 43811.40 120.475701 1809 58.78 6240 22.80
314 2022 12 15 43812.00 120.876287 1809 58.78 6240 22.80
315 2022 12 15 43812.40 121.276287 1808 58.75 6240 22.80
316 2022 12 15 43813.00 121.676654 1809 58.78 6241 22.81
317 2022 12 15 43813.40 122.076654 1808 58.75 6240 22.80
318 2022 12 15 43813.80 122.476654 1809 58.78 6240 22.80
319 2022 12 15 43814.40 122.877007 1808 58.75 6240 22.80
320 2022 12 15 43814.80 123.277007 1809 58.78 6240 22.80
321 2022 12 15 43815.40 123.677340 1808 58.75 6241 22.81
322 2022 12 15 43815.80 124.077340 1809 58.78 6240 22.80
323 2022 12 15 43815.40 124.477663 1809 58.78 6240 22.80
324 2022 12 15 43815.80 124.877663 1808 58.75 6240 22.80
325 2022 12 15 43816.40 125.278070 1809 58.78 6241 22.81
326 2022 12 15 43816.80 125.678070 1809 58.78 6240 22.80
327 2022 12 15 43817.40 126.078474 1809 58.78 6241 22.81
328 2022 12 15 43817.80 126.478474 1809 58.78 6240 22.80
329 2022 12 15 43818.40 126.878897 1809 58.78 6241 22.81
330 2022 12 15 43818.80 127.278897 1809 58.78 6240 22.80
331 2022 12 15 43819.40 127.679125 1809 58.78 6242 22.82
332 2022 12 15 43819.80 128.079125 1809 58.78 6240 22.80
333 2022 12 15 43819.40 128.479565 1809 58.78 6240 22.80
334 2022 12 15 43819.80 128.879565 1809 58.78 6240 22.80
335 2022 12 15 43820.00 128.879807 1809 58.78 6240 22.80
336 2022 12 15 43820.40 129.279807 1809 58.78 6241 22.81
337 2022 12 15 43821.00 129.680085 1810 58.81 6241 22.81
338 2022 12 15 43821.40 130.080085 1810 58.81 6240 22.80
339 2022 12 15 43822.00 130.480319 1810 58.81 6240 22.80
340 2022 12 15 43822.40 130.880319 1810 58.81 6240 22.80
341 2022 12 15 43822.80 131.280319 1810 58.81 6239 22.79
342 2022 12 15 43823.40 131.680627 1810 58.81 6240 22.80
343 2022 12 15 43823.80 132.080627 1810 58.81 6239 22.79
344 2022 12 15 43823.40 132.480899 1810 58.81 6239 22.79
345 2022 12 15 43823.80 132.880899 1810 58.81 6238 22.78
346 2022 12 15 43824.40 133.281117 1810 58.81 6239 22.79
347 2022 12 15 43824.80 133.681117 1810 58.81 6238 22.78
348 2022 12 15 43825.40 134.081393 1810 58.81 6238 22.78
349 2022 12 15 43825.80 134.481393 1810 58.81 6238 22.78
350 2022 12 15 43826.40 134.881668 1810 58.81 6239 22.79
351 2022 12 15 43826.80 135.281668 1811 58.84 6238 22.78
352 2022 12 15 43827.40 135.681947 1811 58.84 6239 22.79
353 2022 12 15 43827.80 136.081947 1810 58.81 6238 22.78
354 2022 12 15 43827.40 136.482221 1810 58.81 6239 22.79
355 2022 12 15 43827.80 136.882221 1810 58.81 6238 22.78
356 2022 12 15 43828.00 136.882443 1810 58.81 6238 22.78
357 2022 12 15 43828.40 137.282443 1810 58.81 6239 22.79
358 2022 12 15 43829.00 137.682642 1810 58.81 6239 22.79
359 2022 12 15 43829.40 138.082642 1810 58.81 6239 22.79
360 2022 12 15 43830.00 138.482878 1810 58.81 6239 22.79
361 2022 12 15 43830.40 138.882878 1811 58.84 6238 22.78
362 2022 12 15 43830.80 139.282878 1810 58.81 6238 22.78
363 2022 12 15 43831.40 139.683203 1810 58.81 6238 22.78
364 2022 12 15 43831.80 140.083203 1811 58.84 6239 22.79
365 2022 12 15 43831.40 140.483477 1811 58.84 6238 22.78
366 2022 12 15 43831.80 140.883477 1811 58.84 6238 22.78
367 2022 12 15 43832.40 141.283816 1811 58.84 6238 22.78
368 2022 12 15 43832.80 141.683816 1811 58.84 6238 22.78
369 2022 12 15 43833.40 142.084111 1811 58.84 6239 22.79
370 2022 12 15 43833.80 142.484111 1811 58.84 6239 22.79
371 2022 12 15 43834.40 142.884389 1811 58.84 6239 22.79
372 2022 12 15 43834.80 143.284389 1812 58.87 6238 22.78
373 2022 12 15 43835.40 143.684678 1811 58.84 6240 22.80
374 2022 12 15 43835.80 144.084678 1811 58.84 6238 22.78
375 2022 12 15 43835.40 144.484931 1811 58.84 6238 22.78
376 2022 12 15 43835.80 144.884931 1811 58.84 6238 22.78
377 2022 12 15 43836.40 145.285206 1812 58.87 6239 22.79
378 2022 12 15 43836.80 145.685206 1812 58.87 6238 22.78
379 2022 12 15 43837.00 145.685492 1812 58.87 6239 22.79
380 2022 12 15 43837.40 146.085492 1812 58.87 6240 22.80
381 2022 12 15 43838.00 146.485774 1812 58.87 6239 22.79
382 2022 12 15 43838.40 146.885774 1812 58.87 6239 22.79
383 2022 12 15 43839.00 147.286037 1812 58.87 6238 22.78
384 2022 12 15 43839.40 147.686037 1811 58.84 6238 22.78
385 2022 12 15 43839.80 148.086037 1812 58.87 6238 22.78
386 2022 12 15 43839.40 148.486401 1812 58.87 6238 22.78
387 2022 12 15 43839.80 148.886401 1812 58.87 6238 22.78
388 2022 12 15 43840.40 149.286673 1812 58.87 6238 22.78
389 2022 12 15 43840.80 149.686673 1812 58.87 6238 22.78
390 2022 12 15 43841.40 150.086919 1812 58.87 6237 22.77
391 2022 12 15 43841.80 150.486919 1812 58.87 6239 22.79
392 2022 12 15 43842.40 150.887214 1812 58.87 6239 22.79
393 2022 12 15 43842.80 151.287214 1812 58.87 6238 22.78
394 2022 12 15 43843.40 151.687493 1811 58.84 6238 22.78
395 2022 12 15 43843.80 152.087493 1812 58.87 6238 22.78
396 2022 12 15 43843.40 152.487771 1812 58.87 6238 22.78
397 2022 12 15 43843.80 152.887771 1812 58.87 6238 22.78
398 2022 12 15 43844.40 153.288089 1812 58.87 6237 22.77
399 2022 12 15 43844.80 153.688089 1812 58.87 6238 22.78
400 2022 12 15 43845.40 154.088366 1812 58.87 6237 22.77
401 2022 12 15 43845.80 154.488366 1812 58.87 6238 22.78
402 2022 12 15 43846.00 154.488707 1812 58.87 6238 22.78
403 2022 12 15 43846.40 154.888707 1812 58.87 6238 22.78
404 2022 12 15 43847.00 155.289016 1812 58.87 6237 22.77
405 2022 12 15 43847.40 155.689016 1812 58.87 6239 22.79
406 2022 12 15 43847.00 156.089290 1812 58.87 6238 22.78
407 2022 12 15 43847.40 156.489290 1812 58.87 6238 22.78
408 2022 12 15 43847.80 156.889290 1812 58.87 6238 22.78
409 2022 12 15 43848.40 157.289611 1812 58.87 6238 22.78
410 2022 12 15 43848.80 157.689611 1812 58.87 6237 22.77
411 2022 12 15 43849.40 158.089893 1812 58.87 6238 22.78
412 2022 12 15 43849.80 158.489893 1811 58.84 6238 22.78
413 2022 12 15 43850.40 158.890173 1812 58.87 6238 22.78
414 2022 12 15 43850.80 159.290173 1812 58.87 6239 22.79
415 2022 12 15 43851.40 159.690446 1811 58.84 6239 22.79
416 2022 12 15 43851.80 160.090446 1812 58.87 6238 22.78
417 2022 12 15 43851.40 160.490721 1812 58.87 6238 22.78
418 2022 12 15 43851.80 160.890721 1812 58.87 6238 22.78
419 2022 12 15 43852.40 161.291027 1812 58.87 6238 22.78
420 2022 12 15 43852.80 161.691027 1812 58.87 6239 22.79
421 2022 12 15 43853.40 162.091303 1812 58.87 6238 22.78
