n anno mese giorno hum_int time RH_raw RH_true temp_int temp_corr
108 2022 12 15 40339.40 42.246839 1806 58.68 6232 22.72
109 2022 12 15 40340.40 42.627327 1806 58.68 6232 22.72
110 2022 12 15 40340.40 43.007534 1806 58.68 6232 22.72
111 2022 12 15 40341.40 43.388072 1806 58.68 6232 22.72
112 2022 12 15 40341.40 43.768553 1806 58.68 6232 22.72
113 2022 12 15 40341.40 44.148953 1806 58.68 6232 22.72
114 2022 12 15 40342.40 44.529406 1806 58.68 6232 22.72
115 2022 12 15 40342.40 44.910021 1806 58.68 6232 22.72
116 2022 12 15 40342.40 45.290642 1806 58.68 6233 22.73
117 2022 12 15 40343.40 45.671035 1806 58.68 6231 22.71
118 2022 12 15 40343.40 46.051289 1806 58.68 6233 22.73
119 2022 12 15 40344.40 46.431569 1806 58.68 6232 22.72
120 2022 12 15 40344.40 46.811782 1806 58.68 6233 22.73
121 2022 12 15 40344.40 47.192217 1805 58.65 6233 22.73
122 2022 12 15 40345.40 47.572744 1806 58.68 6233 22.73
123 2022 12 15 40345.40 47.953190 1806 58.68 6233 22.73
124 2022 12 15 40346.40 48.333811 1806 58.68 6232 22.72
125 2022 12 15 40346.40 48.714298 1806 58.68 6232 22.72
126 2022 12 15 40346.40 49.094545 1806 58.68 6232 22.72
127 2022 12 15 40347.40 49.475019 1806 58.68 6232 22.72
128 2022 12 15 40347.40 49.855222 1806 58.68 6232 22.72
129 2022 12 15 40347.40 50.235538 1806 58.68 6234 22.74
130 2022 12 15 40348.40 50.616028 1806 58.68 6234 22.74
131 2022 12 15 40348.40 50.996536 1805 58.65 6233 22.73
132 2022 12 15 40349.40 51.376959 1806 58.68 6234 22.74
133 2022 12 15 40349.40 51.757378 1806 58.68 6233 22.73
134 2022 12 15 40349.40 52.137816 1805 58.65 6233 22.73
135 2022 12 15 40350.40 52.518246 1806 58.68 6233 22.73
136 2022 12 15 40350.40 52.898727 1806 58.68 6233 22.73
137 2022 12 15 40350.40 53.278962 1806 58.68 6233 22.73
138 2022 12 15 40351.40 53.659187 1806 58.68 6233 22.73
139 2022 12 15 40351.40 54.039751 1805 58.65 6233 22.73
140 2022 12 15 40352.40 54.420072 1806 58.68 6232 22.72
141 2022 12 15 40352.40 54.800428 1806 58.68 6233 22.73
142 2022 12 15 40352.40 55.180787 1806 58.68 6233 22.73
143 2022 12 15 40353.40 55.561081 1806 58.68 6233 22.73
144 2022 12 15 40353.40 55.941334 1806 58.68 6233 22.73
145 2022 12 15 40353.40 56.321748 1806 58.68 6234 22.74
146 2022 12 15 40354.40 56.702053 1806 58.68 6234 22.74
147 2022 12 15 40354.40 57.082649 1806 58.68 6234 22.74
148 2022 12 15 40355.40 57.462959 1805 58.65 6234 22.74
149 2022 12 15 40355.40 57.843492 1806 58.68 6235 22.75
150 2022 12 15 40355.40 58.223825 1805 58.65 6234 22.74
151 2022 12 15 40356.40 58.604017 1805 58.65 6233 22.73
152 2022 12 15 40356.40 58.984210 1806 58.68 6234 22.74
153 2022 12 15 40357.40 59.364415 1805 58.65 6233 22.73
154 2022 12 15 40357.40 59.744623 1805 58.65 6234 22.74
155 2022 12 15 40357.40 60.124840 1805 58.65 6234 22.74
156 2022 12 15 40358.40 60.505055 1805 58.65 6234 22.74
157 2022 12 15 40358.40 60.885285 1806 58.68 6233 22.73
158 2022 12 15 40358.40 61.265504 1805 58.65 6232 22.72
159 2022 12 15 40359.40 61.645727 1805 58.65 6233 22.73
160 2022 12 15 40359.40 62.025953 1805 58.65 6234 22.74
161 2022 12 15 40360.40 62.406157 1805 58.65 6234 22.74
162 2022 12 15 40360.40 62.786397 1805 58.65 6232 22.72
163 2022 12 15 40360.40 63.166638 1805 58.65 6233 22.73
164 2022 12 15 40361.40 63.547247 1805 58.65 6234 22.74
165 2022 12 15 40361.40 63.927844 1805 58.65 6234 22.74
166 2022 12 15 40361.40 64.308087 1804 58.62 6234 22.74
167 2022 12 15 40362.40 64.688576 1805 58.65 6234 22.74
168 2022 12 15 40362.40 65.069112 1805 58.65 6234 22.74
169 2022 12 15 40363.40 65.449645 1804 58.62 6234 22.74
170 2022 12 15 40363.40 65.830181 1804 58.62 6234 22.74
171 2022 12 15 40363.40 66.210633 1804 58.62 6234 22.74
172 2022 12 15 40364.40 66.590996 1805 58.65 6234 22.74
173 2022 12 15 40364.40 66.971280 1805 58.65 6234 22.74
174 2022 12 15 40365.40 67.351453 1805 58.65 6234 22.74
175 2022 12 15 40365.40 67.731966 1804 58.62 6234 22.74
176 2022 12 15 40365.40 68.112350 1805 58.65 6234 22.74
177 2022 12 15 40366.40 68.492972 1805 58.65 6234 22.74
178 2022 12 15 40366.40 68.873491 1804 58.62 6234 22.74
179 2022 12 15 40366.40 69.253751 1804 58.62 6233 22.73
180 2022 12 15 40367.40 69.633983 1804 58.62 6234 22.74
181 2022 12 15 40367.40 70.014361 1804 58.62 6234 22.74
182 2022 12 15 40368.40 70.394903 1804 58.62 6233 22.73
183 2022 12 15 40368.40 70.775331 1804 58.62 6233 22.73
184 2022 12 15 40368.40 71.155778 1804 58.62 6234 22.74
185 2022 12 15 40369.40 71.536135 1804 58.62 6233 22.73
186 2022 12 15 40369.40 71.916633 1804 58.62 6233 22.73
187 2022 12 15 40369.40 72.296877 1805 58.65 6234 22.74
188 2022 12 15 40370.40 72.677166 1804 58.62 6232 22.72
189 2022 12 15 40370.40 73.057389 1804 58.62 6234 22.74
190 2022 12 15 40371.40 73.437931 1805 58.65 6233 22.73
191 2022 12 15 40371.40 73.818156 1804 58.62 6232 22.72
192 2022 12 15 40371.40 74.198530 1805 58.65 6232 22.72
193 2022 12 15 40372.40 74.579034 1804 58.62 6233 22.73
194 2022 12 15 40372.40 74.959362 1805 58.65 6233 22.73
195 2022 12 15 40373.40 75.339502 1805 58.65 6232 22.72
196 2022 12 15 40373.40 75.719780 1805 58.65 6234 22.74
197 2022 12 15 40373.40 76.100098 1805 58.65 6234 22.74
198 2022 12 15 40374.40 76.480537 1805 58.65 6233 22.73
199 2022 12 15 40374.40 76.861084 1805 58.65 6232 22.72
200 2022 12 15 40374.40 77.241676 1805 58.65 6232 22.72
201 2022 12 15 40375.40 77.622069 1806 58.68 6234 22.74
202 2022 12 15 40375.40 78.002232 1805 58.65 6233 22.73
203 2022 12 15 40376.40 78.382534 1805 58.65 6233 22.73
204 2022 12 15 40376.40 78.762723 1805 58.65 6233 22.73
205 2022 12 15 40376.40 79.143060 1806 58.68 6233 22.73
206 2022 12 15 40377.40 79.523549 1805 58.65 6234 22.74
207 2022 12 15 40377.40 79.903960 1806 58.68 6233 22.73
208 2022 12 15 40377.40 80.284564 1806 58.68 6233 22.73
209 2022 12 15 40378.40 80.664808 1806 58.68 6233 22.73
210 2022 12 15 40378.40 81.045277 1806 58.68 6234 22.74
211 2022 12 15 40379.40 81.425756 1806 58.68 6232 22.72
212 2022 12 15 40379.40 81.805956 1806 58.68 6233 22.73
213 2022 12 15 40379.40 82.186178 1806 58.68 6233 22.73
214 2022 12 15 40380.40 82.566399 1806 58.68 6232 22.72
215 2022 12 15 40380.40 82.946612 1806 58.68 6232 22.72
216 2022 12 15 40380.40 83.326830 1806 58.68 6232 22.72
217 2022 12 15 40381.40 83.707036 1806 58.68 6232 22.72
218 2022 12 15 40381.40 84.087251 1806 58.68 6233 22.73
219 2022 12 15 40382.40 84.467487 1806 58.68 6232 22.72
220 2022 12 15 40382.40 84.847703 1806 58.68 6231 22.71
221 2022 12 15 40382.40 85.227926 1806 58.68 6232 22.72
222 2022 12 15 40383.40 85.608143 1806 58.68 6233 22.73
223 2022 12 15 40383.40 85.988430 1806 58.68 6231 22.71
224 2022 12 15 40384.40 86.368643 1806 58.68 6232 22.72
225 2022 12 15 40384.40 86.748863 1806 58.68 6232 22.72
226 2022 12 15 40384.40 87.129071 1806 58.68 6232 22.72
227 2022 12 15 40385.40 87.509294 1806 58.68 6232 22.72
228 2022 12 15 40385.40 87.889797 1806 58.68 6233 22.73
229 2022 12 15 40385.40 88.270141 1806 58.68 6232 22.72
230 2022 12 15 40386.40 88.650649 1806 58.68 6231 22.71
231 2022 12 15 40386.40 89.030908 1807 58.71 6232 22.72
232 2022 12 15 40387.40 89.411426 1806 58.68 6232 22.72
233 2022 12 15 40387.40 89.791599 1806 58.68 6232 22.72
234 2022 12 15 40388.00 90.152387 1807 58.71 6232 22.72
235 2022 12 15 40388.00 90.532839 1807 58.71 6232 22.72
236 2022 12 15 40388.40 90.932839 1807 58.71 6232 22.72
237 2022 12 15 40388.40 91.313302 1807 58.71 6232 22.72
238 2022 12 15 40389.00 91.674010 1807 58.71 6231 22.71
239 2022 12 15 40390.00 92.054500 1807 58.71 6232 22.72
240 2022 12 15 40390.00 92.435005 1807 58.71 6232 22.72
241 2022 12 15 40390.00 92.815406 1807 58.71 6232 22.72
242 2022 12 15 40391.00 93.195615 1807 58.71 6232 22.72
243 2022 12 15 40391.00 93.576138 1807 58.71 6230 22.70
244 2022 12 15 40392.00 93.956591 1807 58.70 6232 22.72
245 2022 12 15 40392.00 94.336997 1808 58.74 6230 22.70
246 2022 12 15 40392.00 94.717604 1808 58.74 6231 22.71
247 2022 12 15 40393.00 95.097845 1808 58.74 6230 22.70
248 2022 12 15 40393.00 95.478379 1807 58.70 6231 22.71
249 2022 12 15 40393.00 95.858869 1807 58.71 6230 22.70
250 2022 12 15 40394.00 96.239278 1808 58.74 6228 22.68
251 2022 12 15 40394.00 96.619746 1808 58.73 6229 22.69
252 2022 12 15 40395.00 97.000275 1808 58.73 6230 22.70
253 2022 12 15 40395.00 97.380702 1808 58.74 6230 22.70
254 2022 12 15 40395.00 97.761116 1808 58.74 6229 22.69
255 2022 12 15 40396.00 98.141535 1808 58.73 6230 22.70
256 2022 12 15 40396.00 98.521990 1808 58.74 6231 22.71
257 2022 12 15 40396.00 98.902364 1808 58.74 6229 22.69
258 2022 12 15 40397.00 99.282803 1808 58.73 6230 22.70
259 2022 12 15 40397.00 99.663147 1808 58.74 6230 22.70
260 2022 12 15 40398.00 100.043594 1808 58.74 6230 22.70
261 2022 12 15 40398.00 100.423822 1808 58.74 6230 22.70
262 2022 12 15 40398.00 100.804331 1808 58.74 6230 22.70
263 2022 12 15 40399.00 101.184484 1808 58.74 6230 22.70
264 2022 12 15 40399.00 101.564726 1808 58.74 6231 22.71
265 2022 12 15 40400.00 101.945320 1808 58.74 6230 22.70
266 2022 12 15 40400.00 102.325478 1809 58.77 6230 22.70
267 2022 12 15 40400.00 102.705902 1808 58.74 6230 22.70
268 2022 12 15 40401.00 103.086175 1808 58.74 6229 22.69
269 2022 12 15 40401.00 103.466593 1808 58.73 6230 22.70
270 2022 12 15 40401.00 103.847097 1808 58.74 6230 22.70
271 2022 12 15 40402.00 104.227540 1809 58.77 6230 22.70
272 2022 12 15 40402.00 104.607826 1809 58.77 6230 22.70
273 2022 12 15 40403.00 104.988352 1809 58.77 6230 22.70
274 2022 12 15 40403.00 105.368944 1808 58.74 6231 22.71
275 2022 12 15 40403.00 105.749175 1808 58.74 6230 22.70
276 2022 12 15 40404.00 106.129369 1808 58.74 6230 22.70
277 2022 12 15 40404.00 106.509500 1809 58.77 6230 22.70
278 2022 12 15 40404.00 106.889862 1809 58.77 6230 22.70
279 2022 12 15 40405.00 107.270091 1809 58.77 6230 22.70
280 2022 12 15 40405.00 107.650486 1809 58.77 6230 22.70
281 2022 12 15 40406.00 108.030866 1809 58.77 6230 22.70
282 2022 12 15 40406.00 108.411340 1808 58.74 6229 22.69
283 2022 12 15 40406.00 108.791860 1809 58.76 6230 22.70
284 2022 12 15 40407.00 109.172105 1809 58.77 6229 22.69
285 2022 12 15 40407.00 109.552570 1809 58.76 6230 22.70
286 2022 12 15 40408.00 109.933178 1809 58.77 6230 22.70
287 2022 12 15 40408.00 110.313695 1809 58.77 6229 22.69
288 2022 12 15 40408.00 110.693875 1809 58.76 6229 22.69
289 2022 12 15 40409.00 111.074330 1809 58.76 6230 22.70
290 2022 12 15 40409.00 111.454720 1810 58.80 6229 22.69
291 2022 12 15 40409.00 111.834946 1809 58.76 6228 22.68
292 2022 12 15 40410.00 112.215169 1809 58.76 6230 22.70
293 2022 12 15 40410.00 112.595566 1809 58.77 6229 22.69
294 2022 12 15 40411.00 112.975972 1809 58.76 6228 22.68
295 2022 12 15 40411.00 113.356492 1810 58.79 6230 22.70
296 2022 12 15 40411.40 114.137084 1810 58.80 6230 22.70
297 2022 12 15 40412.40 114.517519 1810 58.80 6230 22.70
298 2022 12 15 40412.40 114.897668 1809 58.77 6230 22.70
299 2022 12 15 40412.00 114.877873 1810 58.80 6229 22.69
300 2022 12 15 40413.00 115.258066 1809 58.76 6230 22.70
301 2022 12 15 40413.40 116.038447 1809 58.77 6229 22.69
302 2022 12 15 40414.40 116.418882 1809 58.76 6230 22.70
303 2022 12 15 40414.40 116.799108 1809 58.77 6230 22.70
304 2022 12 15 40414.40 117.179650 1809 58.77 6230 22.70
305 2022 12 15 40415.40 117.560016 1809 58.77 6229 22.69
306 2022 12 15 40415.40 117.940536 1809 58.76 6230 22.70
307 2022 12 15 40415.40 118.321011 1809 58.77 6230 22.70
308 2022 12 15 40416.40 118.701209 1810 58.80 6230 22.70
309 2022 12 15 40416.40 119.081652 1809 58.77 6230 22.70
310 2022 12 15 40417.40 119.462137 1809 58.77 6230 22.70
311 2022 12 15 40417.40 119.842584 1809 58.77 6230 22.70
312 2022 12 15 40417.40 120.222830 1809 58.77 6230 22.70
313 2022 12 15 40418.40 120.603376 1809 58.77 6230 22.70
314 2022 12 15 40418.40 120.983539 1809 58.77 6229 22.69
315 2022 12 15 40419.40 121.363913 1809 58.76 6229 22.69
316 2022 12 15 40419.40 121.744099 1809 58.76 6230 22.70
317 2022 12 15 40419.40 122.124517 1808 58.74 6230 22.70
318 2022 12 15 40420.40 122.505119 1809 58.77 6229 22.69
319 2022 12 15 40420.40 122.885567 1809 58.76 6230 22.70
320 2022 12 15 40420.40 123.266067 1809 58.77 6229 22.69
321 2022 12 15 40421.40 123.646450 1809 58.76 6230 22.70
322 2022 12 15 40421.40 124.026976 1808 58.74 6229 22.69
323 2022 12 15 40422.40 124.407568 1808 58.73 6230 22.70
324 2022 12 15 40422.40 124.787805 1809 58.77 6230 22.70
325 2022 12 15 40422.40 125.168001 1809 58.77 6231 22.71
326 2022 12 15 40423.40 125.548377 1809 58.77 6230 22.70
327 2022 12 15 40423.40 125.928970 1809 58.77 6230 22.70
328 2022 12 15 40423.40 126.309229 1809 58.77 6230 22.70
329 2022 12 15 40424.40 126.689813 1809 58.77 6229 22.69
330 2022 12 15 40424.40 127.070179 1809 58.76 6230 22.70
331 2022 12 15 40425.40 127.450732 1809 58.77 6230 22.70
332 2022 12 15 40425.40 127.831254 1809 58.77 6230 22.70
333 2022 12 15 40425.40 128.211455 1808 58.74 6230 22.70
334 2022 12 15 40426.40 128.591905 1809 58.77 6229 22.69
335 2022 12 15 40426.40 128.972166 1809 58.76 6229 22.69
336 2022 12 15 40427.40 129.352759 1809 58.76 6230 22.70
337 2022 12 15 40427.40 129.733215 1809 58.77 6230 22.70
338 2022 12 15 40427.40 130.113733 1808 58.74 6230 22.70
339 2022 12 15 40428.40 130.494097 1809 58.77 6230 22.70
340 2022 12 15 40428.40 130.874343 1808 58.74 6230 22.70
341 2022 12 15 40428.40 131.254848 1808 58.74 6230 22.70
342 2022 12 15 40429.40 131.635073 1808 58.74 6231 22.71
343 2022 12 15 40429.40 132.015522 1809 58.77 6230 22.70
344 2022 12 15 40430.40 132.396131 1808 58.74 6231 22.71
345 2022 12 15 40430.40 132.776730 1809 58.77 6231 22.71
346 2022 12 15 40430.40 133.156955 1809 58.77 6230 22.70
347 2022 12 15 40431.40 133.537450 1808 58.74 6230 22.70
348 2022 12 15 40431.40 133.917647 1809 58.77 6230 22.70
349 2022 12 15 40431.40 134.297822 1808 58.74 6230 22.70
350 2022 12 15 40432.40 134.677998 1809 58.77 6230 22.70
351 2022 12 15 40432.40 135.058185 1809 58.77 6230 22.70
352 2022 12 15 40433.40 135.438386 1809 58.77 6231 22.71
353 2022 12 15 40433.40 135.818584 1808 58.74 6230 22.70
354 2022 12 15 40433.40 136.198807 1808 58.74 6229 22.69
355 2022 12 15 40434.40 136.579021 1809 58.76 6230 22.70
356 2022 12 15 40434.40 136.959236 1809 58.77 6230 22.70
357 2022 12 15 40435.40 137.339406 1809 58.77 6230 22.70
358 2022 12 15 40435.40 137.719620 1808 58.74 6231 22.71
359 2022 12 15 40435.40 138.099827 1809 58.77 6230 22.70
360 2022 12 15 40436.40 138.480169 1809 58.77 6231 22.71
361 2022 12 15 40436.40 138.860438 1809 58.77 6229 22.69
362 2022 12 15 40436.40 139.240842 1808 58.73 6230 22.70
363 2022 12 15 40437.40 139.621417 1809 58.77 6230 22.70
364 2022 12 15 40437.40 140.001970 1808 58.74 6230 22.70
365 2022 12 15 40438.40 140.382408 1809 58.77 6230 22.70
366 2022 12 15 40438.40 140.763030 1809 58.77 6229 22.69
367 2022 12 15 40438.40 141.143613 1809 58.76 6229 22.69
368 2022 12 15 40439.40 141.524164 1809 58.76 6229 22.69
369 2022 12 15 40439.40 141.904605 1809 58.76 6230 22.70
370 2022 12 15 40439.40 142.285022 1809 58.77 6230 22.70
371 2022 12 15 40440.40 142.665253 1808 58.74 6230 22.70
372 2022 12 15 40440.40 143.045472 1809 58.77 6230 22.70
373 2022 12 15 40441.40 143.425685 1809 58.77 6230 22.70
374 2022 12 15 40441.40 143.805894 1809 58.77 6230 22.70
375 2022 12 15 40441.40 144.186109 1809 58.77 6230 22.70
376 2022 12 15 40442.40 144.566262 1810 58.80 6230 22.70
377 2022 12 15 40442.40 144.946431 1809 58.77 6230 22.70
378 2022 12 15 40442.40 145.326662 1810 58.80 6230 22.70
379 2022 12 15 40443.40 145.706884 1809 58.77 6231 22.71
380 2022 12 15 40443.40 146.087105 1810 58.80 6230 22.70
381 2022 12 15 40444.40 146.467325 1810 58.80 6230 22.70
382 2022 12 15 40444.40 146.847533 1810 58.80 6232 22.72
383 2022 12 15 40444.40 147.227754 1810 58.80 6232 22.72
384 2022 12 15 40445.40 147.607968 1810 58.80 6231 22.71
385 2022 12 15 40445.40 147.988551 1810 58.80 6231 22.71
386 2022 12 15 40446.40 148.368816 1810 58.80 6231 22.71
387 2022 12 15 40446.40 148.749053 1810 58.80 6231 22.71
388 2022 12 15 40446.40 149.129466 1810 58.80 6232 22.72
389 2022 12 15 40447.40 149.509983 1810 58.80 6232 22.72
390 2022 12 15 40447.40 149.890437 1810 58.80 6231 22.71
391 2022 12 15 40447.40 150.270844 1810 58.80 6232 22.72
392 2022 12 15 40448.40 150.651467 1810 58.80 6232 22.72
393 2022 12 15 40448.40 151.031930 1810 58.80 6232 22.72
394 2022 12 15 40449.40 151.412411 1810 58.80 6232 22.72
395 2022 12 15 40449.40 151.792574 1810 58.80 6233 22.73
396 2022 12 15 40449.40 152.172809 1810 58.80 6234 22.74
397 2022 12 15 40450.40 152.553414 1809 58.77 6233 22.73
398 2022 12 15 40450.40 152.933913 1810 58.80 6233 22.73
399 2022 12 15 40450.40 153.314141 1810 58.80 6233 22.73
400 2022 12 15 40451.40 153.694534 1809 58.77 6233 22.73
401 2022 12 15 40451.40 154.075148 1809 58.77 6233 22.73
402 2022 12 15 40452.40 154.455751 1809 58.77 6233 22.73
403 2022 12 15 40452.40 154.836113 1809 58.77 6233 22.73
404 2022 12 15 40452.40 155.216528 1809 58.77 6232 22.72
405 2022 12 15 40453.40 155.596761 1809 58.77 6232 22.72
406 2022 12 15 40453.40 155.977376 1809 58.77 6233 22.73
407 2022 12 15 40454.40 156.357957 1809 58.77 6234 22.74
408 2022 12 15 40454.40 156.738469 1809 58.77 6233 22.73
409 2022 12 15 40454.40 157.118870 1808 58.74 6233 22.73
410 2022 12 15 40455.40 157.499164 1808 58.74 6233 22.73
411 2022 12 15 40455.40 157.879739 1808 58.74 6234 22.74
412 2022 12 15 40455.40 158.260247 1808 58.74 6233 22.73
413 2022 12 15 40456.40 158.640464 1808 58.74 6234 22.74
414 2022 12 15 40456.40 159.020688 1808 58.74 6234 22.74
415 2022 12 15 40457.40 159.401162 1809 58.77 6233 22.73
416 2022 12 15 40457.40 159.781562 1809 58.77 6233 22.73
417 2022 12 15 40457.40 160.162001 1808 58.74 6232 22.72
418 2022 12 15 40458.40 160.542163 1808 58.74 6232 22.72
419 2022 12 15 40458.40 160.922377 1808 58.74 6233 22.73
420 2022 12 15 40458.40 161.302958 1808 58.74 6233 22.73
421 2022 12 15 40459.40 161.683393 1808 58.74 6233 22.73
