n anno mese giorno hum_int time RH_raw RH_true temp_int temp_corr
43 2022 12 15 42044.00 17.241003 1806 58.69 6238 22.78
44 2022 12 15 42044.00 17.661275 1806 58.69 6238 22.78
45 2022 12 15 42045.00 18.081683 1806 58.69 6238 22.78
46 2022 12 15 42045.40 18.481683 1807 58.72 6238 22.78
47 2022 12 15 42045.40 18.902352 1806 58.69 6238 22.78
48 2022 12 15 42046.40 19.322841 1806 58.69 6238 22.78
49 2022 12 15 42046.40 19.743147 1807 58.72 6239 22.79
50 2022 12 15 42046.40 20.163634 1807 58.72 6238 22.78
51 2022 12 15 42047.40 20.584258 1807 58.72 6239 22.79
52 2022 12 15 42047.40 21.004480 1806 58.69 6238 22.78
53 2022 12 15 42048.40 21.424776 1807 58.72 6238 22.78
54 2022 12 15 42048.00 21.445379 1807 58.72 6236 22.76
55 2022 12 15 42049.00 21.865984 1806 58.68 6237 22.77
56 2022 12 15 42049.00 22.286552 1807 58.72 6237 22.77
57 2022 12 15 42049.40 22.686552 1806 58.68 6237 22.77
58 2022 12 15 42049.40 23.106944 1806 58.68 6239 22.79
59 2022 12 15 42050.40 23.527493 1806 58.69 6237 22.77
60 2022 12 15 42050.40 23.948002 1807 58.72 6237 22.77
61 2022 12 15 42051.40 24.368318 1807 58.72 6237 22.77
62 2022 12 15 42051.40 24.788837 1806 58.68 6237 22.77
63 2022 12 15 42052.40 25.209504 1807 58.72 6238 22.78
64 2022 12 15 42052.40 25.629799 1807 58.72 6237 22.77
65 2022 12 15 42052.40 26.050332 1806 58.68 6237 22.77
66 2022 12 15 42053.00 26.070937 1806 58.68 6238 22.78
67 2022 12 15 42053.00 26.491221 1806 58.69 6237 22.77
68 2022 12 15 42053.40 26.891221 1806 58.68 6237 22.77
69 2022 12 15 42054.40 27.311865 1806 58.68 6236 22.76
70 2022 12 15 42054.40 27.732168 1806 58.68 6237 22.77
71 2022 12 15 42054.40 28.152416 1806 58.68 6237 22.77
72 2022 12 15 42055.40 28.572909 1806 58.68 6238 22.78
73 2022 12 15 42055.40 28.993205 1806 58.69 6237 22.77
74 2022 12 15 42056.40 29.413662 1807 58.72 6238 22.78
75 2022 12 15 42056.40 29.834255 1807 58.72 6237 22.77
76 2022 12 15 42057.00 29.854923 1806 58.68 6237 22.77
77 2022 12 15 42057.00 30.275311 1806 58.68 6236 22.76
78 2022 12 15 42057.00 30.695760 1806 58.68 6238 22.78
79 2022 12 15 42057.40 31.095760 1807 58.72 6237 22.77
80 2022 12 15 42058.40 31.516224 1806 58.68 6237 22.77
81 2022 12 15 42058.40 31.936629 1807 58.72 6237 22.77
82 2022 12 15 42059.40 32.356991 1806 58.68 6237 22.77
83 2022 12 15 42059.40 32.777213 1807 58.72 6238 22.78
84 2022 12 15 42060.40 33.197390 1807 58.72 6237 22.77
85 2022 12 15 42060.40 33.617593 1807 58.72 6237 22.77
86 2022 12 15 42060.40 34.037793 1806 58.68 6238 22.78
87 2022 12 15 42061.00 34.058005 1807 58.72 6236 22.76
88 2022 12 15 42061.00 34.478223 1807 58.71 6238 22.78
89 2022 12 15 42062.00 34.898447 1807 58.72 6238 22.78
90 2022 12 15 42062.40 35.298447 1807 58.72 6238 22.78
91 2022 12 15 42062.40 35.718706 1807 58.72 6237 22.77
92 2022 12 15 42062.40 36.138924 1807 58.72 6239 22.79
93 2022 12 15 42063.40 36.559166 1807 58.72 6237 22.77
94 2022 12 15 42063.40 36.979389 1807 58.72 6237 22.77
95 2022 12 15 42064.40 37.399610 1807 58.72 6237 22.77
96 2022 12 15 42064.40 37.819837 1807 58.72 6237 22.77
97 2022 12 15 42065.40 38.240044 1807 58.72 6238 22.78
98 2022 12 15 42065.00 38.260493 1807 58.72 6238 22.78
99 2022 12 15 42065.00 38.680762 1807 58.72 6237 22.77
100 2022 12 15 42066.00 39.101275 1807 58.72 6238 22.78
101 2022 12 15 42066.40 39.501275 1807 58.72 6238 22.78
102 2022 12 15 42066.40 39.921801 1807 58.72 6238 22.78
103 2022 12 15 42067.40 40.342349 1807 58.72 6236 22.76
104 2022 12 15 42067.40 40.762827 1807 58.71 6237 22.77
105 2022 12 15 42067.40 41.182997 1807 58.72 6238 22.78
106 2022 12 15 42068.40 41.603426 1807 58.72 6237 22.77
107 2022 12 15 42068.40 42.023751 1807 58.72 6237 22.77
108 2022 12 15 42069.40 42.443945 1807 58.72 6237 22.77
109 2022 12 15 42069.40 42.864353 1807 58.72 6237 22.77
110 2022 12 15 42070.00 42.884878 1807 58.72 6236 22.76
111 2022 12 15 42070.00 43.305496 1807 58.71 6237 22.77
112 2022 12 15 42070.40 43.705496 1807 58.72 6236 22.76
113 2022 12 15 42070.40 44.125898 1807 58.71 6236 22.76
114 2022 12 15 42071.40 44.546408 1807 58.71 6237 22.77
115 2022 12 15 42071.40 44.966978 1807 58.72 6237 22.77
116 2022 12 15 42072.40 45.387479 1807 58.72 6236 22.76
117 2022 12 15 42072.40 45.807715 1807 58.71 6237 22.77
118 2022 12 15 42073.40 46.228228 1808 58.75 6237 22.77
119 2022 12 15 42073.40 46.648389 1808 58.75 6236 22.76
120 2022 12 15 42073.00 46.668944 1807 58.71 6236 22.76
121 2022 12 15 42074.00 47.089420 1808 58.74 6236 22.76
122 2022 12 15 42074.00 47.509942 1808 58.74 6237 22.77
123 2022 12 15 42074.40 47.909942 1808 58.75 6236 22.76
124 2022 12 15 42075.40 48.330592 1808 58.74 6235 22.75
125 2022 12 15 42075.40 48.751208 1808 58.74 6236 22.76
126 2022 12 15 42075.40 49.171705 1808 58.74 6236 22.76
127 2022 12 15 42076.40 49.592273 1808 58.74 6236 22.76
128 2022 12 15 42076.40 50.012554 1808 58.74 6236 22.76
129 2022 12 15 42077.40 50.432937 1808 58.74 6236 22.76
130 2022 12 15 42077.40 50.853176 1807 58.71 6235 22.75
131 2022 12 15 42078.00 50.873729 1808 58.74 6237 22.77
132 2022 12 15 42078.00 51.294189 1807 58.72 6236 22.76
133 2022 12 15 42078.00 51.714407 1808 58.74 6236 22.76
134 2022 12 15 42078.40 52.114407 1808 58.74 6236 22.76
135 2022 12 15 42079.40 52.534805 1808 58.74 6235 22.75
136 2022 12 15 42079.40 52.955185 1808 58.74 6235 22.75
137 2022 12 15 42080.40 53.375356 1808 58.74 6237 22.77
138 2022 12 15 42080.40 53.795722 1808 58.75 6236 22.76
139 2022 12 15 42081.40 54.216279 1808 58.74 6235 22.75
140 2022 12 15 42081.40 54.636896 1808 58.74 6236 22.76
141 2022 12 15 42081.40 55.057133 1808 58.74 6235 22.75
142 2022 12 15 42082.00 55.077369 1808 58.74 6236 22.76
143 2022 12 15 42082.00 55.497719 1808 58.74 6236 22.76
144 2022 12 15 42083.00 55.918335 1808 58.74 6236 22.76
145 2022 12 15 42083.40 56.318335 1808 58.74 6235 22.75
146 2022 12 15 42083.40 56.738526 1808 58.74 6236 22.76
147 2022 12 15 42083.40 57.159058 1808 58.74 6235 22.75
148 2022 12 15 42084.40 57.579672 1808 58.74 6236 22.76
149 2022 12 15 42084.40 58.000126 1808 58.74 6236 22.76
150 2022 12 15 42085.40 58.420623 1808 58.74 6235 22.75
151 2022 12 15 42085.40 58.841149 1808 58.74 6235 22.75
152 2022 12 15 42086.40 59.261682 1808 58.74 6236 22.76
153 2022 12 15 42086.40 59.682155 1808 58.74 6236 22.76
154 2022 12 15 42086.00 59.702649 1808 58.74 6236 22.76
155 2022 12 15 42087.00 60.123150 1808 58.74 6234 22.74
156 2022 12 15 42087.40 60.523150 1808 58.74 6235 22.75
157 2022 12 15 42087.40 60.943553 1808 58.74 6235 22.75
158 2022 12 15 42088.40 61.363717 1808 58.74 6235 22.75
159 2022 12 15 42088.40 61.783913 1808 58.74 6235 22.75
160 2022 12 15 42089.40 62.204133 1808 58.74 6235 22.75
161 2022 12 15 42089.40 62.624351 1808 58.74 6235 22.75
162 2022 12 15 42089.40 63.044581 1809 58.77 6235 22.75
163 2022 12 15 42090.40 63.464798 1809 58.77 6234 22.74
164 2022 12 15 42090.00 63.485055 1809 58.77 6234 22.74
165 2022 12 15 42091.00 63.905261 1809 58.77 6234 22.74
166 2022 12 15 42091.00 64.325539 1809 58.77 6234 22.74
167 2022 12 15 42091.40 64.725539 1809 58.77 6233 22.73
168 2022 12 15 42091.40 65.145785 1809 58.77 6235 22.75
169 2022 12 15 42092.40 65.566019 1809 58.77 6234 22.74
170 2022 12 15 42092.40 65.986251 1809 58.77 6235 22.75
171 2022 12 15 42093.40 66.406470 1809 58.77 6234 22.74
172 2022 12 15 42093.40 66.826725 1809 58.77 6234 22.74
173 2022 12 15 42094.40 67.247004 1809 58.77 6234 22.74
174 2022 12 15 42094.40 67.667545 1809 58.77 6234 22.74
175 2022 12 15 42094.00 67.687994 1809 58.77 6234 22.74
176 2022 12 15 42095.00 68.108177 1809 58.77 6235 22.75
177 2022 12 15 42095.00 68.528567 1809 58.77 6234 22.74
178 2022 12 15 42095.40 68.928567 1809 58.77 6234 22.74
179 2022 12 15 42096.40 69.349136 1809 58.77 6234 22.74
180 2022 12 15 42096.40 69.769378 1809 58.77 6235 22.75
181 2022 12 15 42097.40 70.189833 1809 58.77 6235 22.75
182 2022 12 15 42097.40 70.610297 1809 58.77 6234 22.74
183 2022 12 15 42097.40 71.030809 1809 58.77 6234 22.74
184 2022 12 15 42098.40 71.451432 1808 58.74 6235 22.75
185 2022 12 15 42098.40 71.871842 1809 58.77 6235 22.75
186 2022 12 15 42099.00 71.892189 1808 58.74 6236 22.76
187 2022 12 15 42099.00 72.312424 1809 58.78 6234 22.74
188 2022 12 15 42099.00 72.733033 1808 58.74 6234 22.74
189 2022 12 15 42099.40 73.133033 1808 58.74 6234 22.74
190 2022 12 15 42100.40 73.553539 1808 58.74 6233 22.73
191 2022 12 15 42100.40 73.974082 1808 58.74 6234 22.74
192 2022 12 15 42101.40 74.394345 1808 58.74 6235 22.75
193 2022 12 15 42101.40 74.814599 1809 58.77 6235 22.75
194 2022 12 15 42102.40 75.235021 1808 58.74 6233 22.73
195 2022 12 15 42102.40 75.655584 1809 58.77 6234 22.74
196 2022 12 15 42102.40 76.076024 1808 58.74 6234 22.74
197 2022 12 15 42103.40 76.496241 1808 58.74 6234 22.74
198 2022 12 15 42103.00 76.516457 1809 58.77 6234 22.74
199 2022 12 15 42104.00 76.936863 1808 58.74 6234 22.74
200 2022 12 15 42104.40 77.336863 1808 58.74 6234 22.74
201 2022 12 15 42104.40 77.757561 1809 58.77 6234 22.74
202 2022 12 15 42104.40 78.177985 1808 58.74 6234 22.74
203 2022 12 15 42105.40 78.598539 1808 58.74 6234 22.74
204 2022 12 15 42105.40 79.018998 1808 58.74 6234 22.74
205 2022 12 15 42106.40 79.439362 1808 58.74 6234 22.74
206 2022 12 15 42106.40 79.859871 1808 58.74 6234 22.74
207 2022 12 15 42107.40 80.280340 1808 58.74 6234 22.74
208 2022 12 15 42107.00 80.300834 1808 58.74 6234 22.74
209 2022 12 15 42107.00 80.721308 1808 58.74 6235 22.75
210 2022 12 15 42108.00 81.141625 1808 58.74 6235 22.75
211 2022 12 15 42108.40 81.541625 1808 58.74 6234 22.74
212 2022 12 15 42108.40 81.961897 1808 58.74 6234 22.74
213 2022 12 15 42109.40 82.382126 1808 58.74 6235 22.75
214 2022 12 15 42109.40 82.802614 1808 58.74 6234 22.74
215 2022 12 15 42110.40 83.223288 1808 58.74 6234 22.74
216 2022 12 15 42110.40 83.643974 1808 58.74 6236 22.76
217 2022 12 15 42110.40 84.064539 1808 58.74 6235 22.75
218 2022 12 15 42111.40 84.485189 1808 58.74 6236 22.76
219 2022 12 15 42111.00 84.505581 1808 58.74 6235 22.75
220 2022 12 15 42112.00 84.926047 1808 58.74 6235 22.75
221 2022 12 15 42112.00 85.346575 1808 58.74 6235 22.75
222 2022 12 15 42112.40 85.746575 1808 58.74 6235 22.75
223 2022 12 15 42112.40 86.167469 1808 58.74 6235 22.75
224 2022 12 15 42113.40 86.587985 1808 58.74 6235 22.75
225 2022 12 15 42113.40 87.008368 1808 58.74 6234 22.74
226 2022 12 15 42114.40 87.429006 1808 58.74 6234 22.74
227 2022 12 15 42114.40 87.849479 1808 58.74 6235 22.75
228 2022 12 15 42115.40 88.269927 1808 58.74 6234 22.74
229 2022 12 15 42115.40 88.690511 1808 58.74 6235 22.75
230 2022 12 15 42115.00 88.711215 1808 58.74 6234 22.74
231 2022 12 15 42116.00 89.131942 1808 58.74 6235 22.75
232 2022 12 15 42116.00 89.552546 1807 58.71 6234 22.74
233 2022 12 15 42116.40 89.952546 1808 58.74 6234 22.74
234 2022 12 15 42117.40 90.373335 1807 58.71 6235 22.75
235 2022 12 15 42117.40 90.793885 1808 58.74 6234 22.74
236 2022 12 15 42118.40 91.214259 1808 58.74 6235 22.75
237 2022 12 15 42118.40 91.634867 1808 58.74 6234 22.74
238 2022 12 15 42118.40 92.055564 1807 58.71 6236 22.76
239 2022 12 15 42119.40 92.475918 1808 58.74 6235 22.75
240 2022 12 15 42119.40 92.896558 1808 58.74 6235 22.75
241 2022 12 15 42120.00 92.916971 1808 58.74 6235 22.75
242 2022 12 15 42120.00 93.337302 1808 58.74 6235 22.75
243 2022 12 15 42120.00 93.757624 1808 58.74 6236 22.76
244 2022 12 15 42120.40 94.157624 1808 58.74 6235 22.75
245 2022 12 15 42121.40 94.578072 1808 58.74 6236 22.76
246 2022 12 15 42121.40 94.998455 1808 58.74 6236 22.76
247 2022 12 15 42122.40 95.418880 1808 58.74 6235 22.75
248 2022 12 15 42122.40 95.839279 1808 58.74 6235 22.75
249 2022 12 15 42123.40 96.259637 1808 58.74 6235 22.75
250 2022 12 15 42123.40 96.680030 1808 58.74 6236 22.76
251 2022 12 15 42123.40 97.100212 1808 58.74 6235 22.75
252 2022 12 15 42124.00 97.120445 1808 58.74 6235 22.75
253 2022 12 15 42124.00 97.540673 1808 58.74 6235 22.75
254 2022 12 15 42125.00 97.960902 1808 58.74 6235 22.75
255 2022 12 15 42125.40 98.360902 1808 58.74 6234 22.74
256 2022 12 15 42125.40 98.781523 1807 58.71 6235 22.75
257 2022 12 15 42126.40 99.201997 1808 58.74 6235 22.75
258 2022 12 15 42126.40 99.622199 1808 58.74 6234 22.74
259 2022 12 15 42126.40 100.042790 1808 58.74 6234 22.74
260 2022 12 15 42127.40 100.463237 1808 58.74 6235 22.75
261 2022 12 15 42127.40 100.883409 1808 58.74 6235 22.75
262 2022 12 15 42128.40 101.303999 1808 58.74 6234 22.74
263 2022 12 15 42128.00 101.324578 1808 58.74 6235 22.75
264 2022 12 15 42128.00 101.744916 1808 58.74 6235 22.75
265 2022 12 15 42129.00 102.165212 1808 58.74 6235 22.75
266 2022 12 15 42129.40 102.565212 1808 58.74 6236 22.76
267 2022 12 15 42129.40 102.985492 1808 58.74 6236 22.76
268 2022 12 15 42130.40 103.405763 1808 58.74 6235 22.75
269 2022 12 15 42130.40 103.826259 1808 58.74 6236 22.76
270 2022 12 15 42131.40 104.246445 1808 58.74 6235 22.75
271 2022 12 15 42131.40 104.667073 1808 58.74 6235 22.75
272 2022 12 15 42131.40 105.087508 1808 58.74 6235 22.75
273 2022 12 15 42132.40 105.507998 1808 58.74 6234 22.74
274 2022 12 15 42132.00 105.528545 1808 58.74 6236 22.76
275 2022 12 15 42133.00 105.949164 1808 58.74 6236 22.76
276 2022 12 15 42133.00 106.369407 1808 58.74 6236 22.76
277 2022 12 15 42133.40 106.769407 1808 58.74 6234 22.74
278 2022 12 15 42134.40 107.189869 1808 58.74 6236 22.76
279 2022 12 15 42134.40 107.610380 1808 58.74 6234 22.74
280 2022 12 15 42134.40 108.030787 1808 58.74 6234 22.74
281 2022 12 15 42135.40 108.451293 1808 58.74 6234 22.74
282 2022 12 15 42135.40 108.871606 1808 58.74 6234 22.74
283 2022 12 15 42136.40 109.292163 1808 58.74 6233 22.73
284 2022 12 15 42136.40 109.712631 1808 58.74 6235 22.75
285 2022 12 15 42136.00 109.733193 1809 58.77 6234 22.74
286 2022 12 15 42137.00 110.153617 1808 58.74 6234 22.74
287 2022 12 15 42137.00 110.574102 1808 58.74 6234 22.74
288 2022 12 15 42137.40 110.974102 1808 58.74 6234 22.74
289 2022 12 15 42138.40 111.394488 1808 58.74 6234 22.74
290 2022 12 15 42138.40 111.815106 1809 58.77 6234 22.74
291 2022 12 15 42139.40 112.235677 1808 58.74 6235 22.75
292 2022 12 15 42139.40 112.656233 1808 58.74 6236 22.76
293 2022 12 15 42139.40 113.076805 1808 58.74 6234 22.74
294 2022 12 15 42140.40 113.497458 1808 58.74 6235 22.75
295 2022 12 15 42140.40 113.917854 1808 58.74 6236 22.76
296 2022 12 15 42141.00 113.938185 1808 58.74 6235 22.75
297 2022 12 15 42141.00 114.358830 1808 58.74 6234 22.74
298 2022 12 15 42141.00 114.779199 1808 58.74 6235 22.75
299 2022 12 15 42141.40 115.179199 1808 58.74 6235 22.75
300 2022 12 15 42142.40 115.599677 1808 58.74 6235 22.75
301 2022 12 15 42142.40 116.020323 1808 58.74 6236 22.76
302 2022 12 15 42143.40 116.440654 1808 58.74 6236 22.76
303 2022 12 15 42143.40 116.861397 1808 58.74 6235 22.75
304 2022 12 15 42144.40 117.282039 1808 58.74 6236 22.76
305 2022 12 15 42144.40 117.702780 1808 58.74 6235 22.75
306 2022 12 15 42144.40 118.123575 1808 58.74 6235 22.75
307 2022 12 15 42145.00 118.144164 1808 58.74 6236 22.76
308 2022 12 15 42145.00 118.564801 1808 58.74 6234 22.74
309 2022 12 15 42146.00 118.985365 1808 58.74 6236 22.76
310 2022 12 15 42146.40 119.385365 1808 58.74 6235 22.75
311 2022 12 15 42146.40 119.806014 1808 58.74 6236 22.76
312 2022 12 15 42147.40 120.226652 1808 58.74 6236 22.76
313 2022 12 15 42147.40 120.647359 1808 58.74 6236 22.76
314 2022 12 15 42147.40 121.067988 1808 58.74 6236 22.76
315 2022 12 15 42148.40 121.488483 1807 58.71 6235 22.75
316 2022 12 15 42148.40 121.908992 1808 58.74 6236 22.76
317 2022 12 15 42149.40 122.329714 1808 58.74 6235 22.75
318 2022 12 15 42149.00 122.350274 1808 58.74 6236 22.76
319 2022 12 15 42149.00 122.770894 1808 58.74 6235 22.75
320 2022 12 15 42150.00 123.191540 1808 58.74 6236 22.76
321 2022 12 15 42150.40 123.591540 1808 58.74 6234 22.74
322 2022 12 15 42150.40 124.012213 1808 58.74 6236 22.76
323 2022 12 15 42151.40 124.432812 1808 58.74 6235 22.75
324 2022 12 15 42151.40 124.853186 1808 58.74 6235 22.75
325 2022 12 15 42152.40 125.273634 1807 58.71 6236 22.76
326 2022 12 15 42152.40 125.694227 1807 58.71 6235 22.75
327 2022 12 15 42152.40 126.114508 1808 58.74 6236 22.76
328 2022 12 15 42153.40 126.534813 1808 58.74 6236 22.76
329 2022 12 15 42153.00 126.555239 1807 58.71 6236 22.76
330 2022 12 15 42154.00 126.975585 1807 58.71 6235 22.75
331 2022 12 15 42154.00 127.396231 1808 58.74 6236 22.76
332 2022 12 15 42154.40 127.796231 1808 58.74 6235 22.75
333 2022 12 15 42155.40 128.216892 1807 58.71 6236 22.76
334 2022 12 15 42155.40 128.637412 1807 58.71 6235 22.75
335 2022 12 15 42155.40 129.057984 1808 58.74 6235 22.75
336 2022 12 15 42156.40 129.478402 1807 58.71 6236 22.76
337 2022 12 15 42156.40 129.899016 1807 58.71 6236 22.76
338 2022 12 15 42157.40 130.319547 1807 58.71 6235 22.75
339 2022 12 15 42157.40 130.740158 1807 58.71 6235 22.75
340 2022 12 15 42157.00 130.760718 1807 58.71 6235 22.75
341 2022 12 15 42158.00 131.181201 1807 58.71 6236 22.76
342 2022 12 15 42158.00 131.601753 1808 58.74 6235 22.75
343 2022 12 15 42158.40 132.001753 1807 58.71 6236 22.76
344 2022 12 15 42159.40 132.422513 1808 58.74 6235 22.75
345 2022 12 15 42159.40 132.843124 1807 58.71 6236 22.76
346 2022 12 15 42160.40 133.263716 1807 58.71 6236 22.76
347 2022 12 15 42160.40 133.684386 1807 58.71 6236 22.76
348 2022 12 15 42160.40 134.104988 1808 58.74 6236 22.76
349 2022 12 15 42161.40 134.525332 1807 58.71 6236 22.76
350 2022 12 15 42161.40 134.945940 1807 58.71 6235 22.75
351 2022 12 15 42162.00 134.966469 1807 58.71 6235 22.75
352 2022 12 15 42162.00 135.386778 1807 58.71 6236 22.76
353 2022 12 15 42163.00 135.807094 1807 58.71 6236 22.76
354 2022 12 15 42163.40 136.207094 1807 58.71 6235 22.75
355 2022 12 15 42163.40 136.627525 1807 58.71 6235 22.75
356 2022 12 15 42163.40 137.047757 1807 58.71 6236 22.76
357 2022 12 15 42164.40 137.468037 1807 58.71 6236 22.76
358 2022 12 15 42164.40 137.888344 1806 58.68 6237 22.77
359 2022 12 15 42165.40 138.308661 1807 58.72 6236 22.76
360 2022 12 15 42165.40 138.729018 1807 58.71 6236 22.76
361 2022 12 15 42165.40 139.149378 1806 58.68 6236 22.76
362 2022 12 15 42166.00 139.169764 1806 58.68 6237 22.77
363 2022 12 15 42166.00 139.590143 1807 58.72 6236 22.76
364 2022 12 15 42167.00 140.010498 1807 58.71 6236 22.76
365 2022 12 15 42167.40 140.410498 1807 58.71 6234 22.74
366 2022 12 15 42167.40 140.830985 1807 58.71 6236 22.76
367 2022 12 15 42168.40 141.251771 1806 58.68 6235 22.75
368 2022 12 15 42168.40 141.672545 1807 58.71 6236 22.76
369 2022 12 15 42168.40 142.092920 1807 58.71 6235 22.75
370 2022 12 15 42169.40 142.513316 1807 58.71 6237 22.77
371 2022 12 15 42169.40 142.933982 1807 58.72 6236 22.76
372 2022 12 15 42170.40 143.354311 1807 58.71 6236 22.76
373 2022 12 15 42170.00 143.374884 1807 58.71 6237 22.77
374 2022 12 15 42171.00 143.795567 1806 58.68 6238 22.78
375 2022 12 15 42171.00 144.216073 1807 58.72 6236 22.76
376 2022 12 15 42171.40 144.616073 1807 58.71 6235 22.75
377 2022 12 15 42171.40 145.036458 1807 58.71 6236 22.76
378 2022 12 15 42172.40 145.457076 1806 58.68 6237 22.77
379 2022 12 15 42172.40 145.877651 1807 58.72 6237 22.77
380 2022 12 15 42173.40 146.298205 1806 58.68 6237 22.77
381 2022 12 15 42173.40 146.718694 1806 58.68 6238 22.78
382 2022 12 15 42173.40 147.139033 1806 58.69 6237 22.77
383 2022 12 15 42174.40 147.559545 1807 58.72 6238 22.78
384 2022 12 15 42174.00 147.579900 1806 58.69 6238 22.78
385 2022 12 15 42175.00 148.000462 1806 58.69 6237 22.77
386 2022 12 15 42175.00 148.421118 1807 58.72 6238 22.78
387 2022 12 15 42175.40 148.821118 1806 58.69 6238 22.78
388 2022 12 15 42176.40 149.241765 1806 58.69 6237 22.77
389 2022 12 15 42176.40 149.662331 1806 58.68 6238 22.78
390 2022 12 15 42176.40 150.082778 1806 58.69 6237 22.77
391 2022 12 15 42177.40 150.503360 1806 58.68 6237 22.77
392 2022 12 15 42177.40 150.923897 1806 58.68 6236 22.76
393 2022 12 15 42178.40 151.344401 1806 58.68 6237 22.77
394 2022 12 15 42178.40 151.764945 1806 58.68 6238 22.78
395 2022 12 15 42178.00 151.785530 1806 58.69 6238 22.78
396 2022 12 15 42179.00 152.205755 1806 58.69 6237 22.77
397 2022 12 15 42179.00 152.626295 1806 58.68 6237 22.77
398 2022 12 15 42179.40 153.026295 1806 58.68 6237 22.77
399 2022 12 15 42180.40 153.446562 1806 58.68 6237 22.77
400 2022 12 15 42180.40 153.866780 1806 58.68 6238 22.78
401 2022 12 15 42181.40 154.287001 1806 58.69 6238 22.78
402 2022 12 15 42181.40 154.707171 1806 58.69 6237 22.77
403 2022 12 15 42181.40 155.127404 1806 58.68 6238 22.78
404 2022 12 15 42182.40 155.547629 1806 58.69 6237 22.77
405 2022 12 15 42182.40 155.967852 1806 58.68 6237 22.77
406 2022 12 15 42183.00 155.988148 1806 58.68 6238 22.78
407 2022 12 15 42183.00 156.408373 1806 58.69 6237 22.77
408 2022 12 15 42184.00 156.828600 1806 58.68 6238 22.78
409 2022 12 15 42184.40 157.228600 1806 58.69 6238 22.78
410 2022 12 15 42184.40 157.648869 1806 58.69 6236 22.76
411 2022 12 15 42184.40 158.069114 1806 58.68 6238 22.78
412 2022 12 15 42185.40 158.489348 1806 58.69 6237 22.77
413 2022 12 15 42185.40 158.909798 1806 58.68 6236 22.76
414 2022 12 15 42186.40 159.330365 1806 58.68 6237 22.77
415 2022 12 15 42186.40 159.750975 1806 58.68 6237 22.77
416 2022 12 15 42186.40 160.171437 1806 58.68 6236 22.76
417 2022 12 15 42187.00 160.191944 1806 58.68 6237 22.77
418 2022 12 15 42187.00 160.612143 1806 58.68 6236 22.76
419 2022 12 15 42188.00 161.032453 1806 58.68 6237 22.77
420 2022 12 15 42188.40 161.432453 1806 58.68 6236 22.76
421 2022 12 15 42188.40 161.852806 1806 58.68 6237 22.77
