n anno mese giorno hum_int time RH_raw RH_true temp_int temp_corr
193 2022 12 15 41234.40 74.471919 1809 58.77 6232 22.72
194 2022 12 15 41234.40 74.872206 1809 58.77 6232 22.72
195 2022 12 15 41235.40 75.272694 1810 58.80 6231 22.71
196 2022 12 15 41235.40 75.673129 1810 58.80 6232 22.72
197 2022 12 15 41236.40 76.073746 1810 58.80 6231 22.71
198 2022 12 15 41236.40 76.473951 1810 58.80 6230 22.70
199 2022 12 15 41236.40 76.874495 1810 58.80 6231 22.71
200 2022 12 15 41237.40 77.274896 1810 58.80 6231 22.71
201 2022 12 15 41237.00 77.275445 1810 58.80 6231 22.71
202 2022 12 15 41238.00 77.676000 1810 58.80 6231 22.71
203 2022 12 15 41238.00 78.076212 1810 58.80 6232 22.72
204 2022 12 15 41238.00 78.476699 1809 58.77 6230 22.70
205 2022 12 15 41239.00 78.877116 1810 58.80 6231 22.71
206 2022 12 15 41239.00 79.277517 1810 58.80 6231 22.71
207 2022 12 15 41239.40 79.677517 1810 58.80 6231 22.71
208 2022 12 15 41240.40 80.078166 1810 58.80 6231 22.71
209 2022 12 15 41240.40 80.478705 1810 58.80 6230 22.70
210 2022 12 15 41240.40 80.878971 1810 58.80 6230 22.70
211 2022 12 15 41241.40 81.279200 1810 58.80 6229 22.69
212 2022 12 15 41241.40 81.679440 1810 58.80 6230 22.70
213 2022 12 15 41242.40 82.079673 1810 58.80 6231 22.71
214 2022 12 15 41242.40 82.480070 1809 58.77 6230 22.70
215 2022 12 15 41242.40 82.880462 1810 58.80 6230 22.70
216 2022 12 15 41243.40 83.280873 1810 58.80 6230 22.70
217 2022 12 15 41243.40 83.681288 1810 58.80 6230 22.70
218 2022 12 15 41244.40 84.081784 1810 58.80 6231 22.71
219 2022 12 15 41244.40 84.482031 1810 58.80 6231 22.71
220 2022 12 15 41244.40 84.882433 1810 58.80 6231 22.71
221 2022 12 15 41245.40 85.282936 1810 58.80 6230 22.70
222 2022 12 15 41245.00 85.283445 1810 58.80 6230 22.70
223 2022 12 15 41246.00 85.683893 1809 58.77 6232 22.72
224 2022 12 15 41246.00 86.084125 1809 58.77 6230 22.70
225 2022 12 15 41246.00 86.484571 1809 58.77 6231 22.71
226 2022 12 15 41247.00 86.884931 1810 58.80 6231 22.71
227 2022 12 15 41247.00 87.285446 1809 58.77 6231 22.71
228 2022 12 15 41247.40 87.685446 1810 58.80 6231 22.71
229 2022 12 15 41248.40 88.086012 1809 58.77 6230 22.70
230 2022 12 15 41248.40 88.486504 1809 58.77 6231 22.71
231 2022 12 15 41248.40 88.886986 1809 58.77 6231 22.71
232 2022 12 15 41249.40 89.287549 1809 58.77 6231 22.71
233 2022 12 15 41249.40 89.688109 1810 58.80 6231 22.71
234 2022 12 15 41250.40 90.088678 1809 58.77 6230 22.70
235 2022 12 15 41250.40 90.489048 1809 58.77 6230 22.70
236 2022 12 15 41250.40 90.889588 1809 58.77 6230 22.70
237 2022 12 15 41251.40 91.290069 1809 58.77 6231 22.71
238 2022 12 15 41251.40 91.690671 1809 58.77 6231 22.71
239 2022 12 15 41252.40 92.091257 1809 58.77 6231 22.71
240 2022 12 15 41252.40 92.491583 1810 58.80 6232 22.72
241 2022 12 15 41252.40 92.892130 1810 58.80 6232 22.72
242 2022 12 15 41253.40 93.292515 1809 58.77 6230 22.70
243 2022 12 15 41253.40 93.693117 1809 58.77 6231 22.71
244 2022 12 15 41254.40 94.093748 1809 58.77 6232 22.72
245 2022 12 15 41254.00 94.094289 1809 58.77 6231 22.71
246 2022 12 15 41254.00 94.494529 1809 58.77 6231 22.71
247 2022 12 15 41255.00 94.894834 1810 58.80 6231 22.71
248 2022 12 15 41255.00 95.295059 1810 58.80 6230 22.70
249 2022 12 15 41256.00 95.695436 1810 58.80 6230 22.70
250 2022 12 15 41256.40 96.095436 1810 58.80 6231 22.71
251 2022 12 15 41256.40 96.495898 1810 58.80 6229 22.69
252 2022 12 15 41256.40 96.896142 1810 58.80 6232 22.72
253 2022 12 15 41257.40 97.296554 1809 58.77 6230 22.70
254 2022 12 15 41257.40 97.696990 1810 58.80 6232 22.72
255 2022 12 15 41258.40 98.097474 1810 58.80 6231 22.71
256 2022 12 15 41258.40 98.497713 1810 58.80 6232 22.72
257 2022 12 15 41258.40 98.898184 1809 58.77 6230 22.70
258 2022 12 15 41259.40 99.298687 1810 58.80 6231 22.71
259 2022 12 15 41259.40 99.698871 1810 58.80 6231 22.71
260 2022 12 15 41260.40 100.099039 1810 58.80 6231 22.71
261 2022 12 15 41260.40 100.499222 1810 58.80 6230 22.70
262 2022 12 15 41260.40 100.899412 1810 58.80 6230 22.70
263 2022 12 15 41261.40 101.299590 1810 58.80 6231 22.71
264 2022 12 15 41261.40 101.699800 1810 58.80 6230 22.70
265 2022 12 15 41262.40 102.100028 1810 58.80 6230 22.70
266 2022 12 15 41262.00 102.100255 1810 58.80 6230 22.70
267 2022 12 15 41262.00 102.500472 1810 58.80 6229 22.69
268 2022 12 15 41263.00 102.900691 1810 58.80 6229 22.69
269 2022 12 15 41263.00 103.300958 1810 58.80 6231 22.71
270 2022 12 15 41264.00 103.701166 1810 58.80 6230 22.70
271 2022 12 15 41264.00 104.101563 1810 58.80 6230 22.70
272 2022 12 15 41264.40 104.501563 1810 58.80 6230 22.70
273 2022 12 15 41264.40 104.902184 1810 58.80 6231 22.71
274 2022 12 15 41265.40 105.302769 1810 58.80 6231 22.71
275 2022 12 15 41265.40 105.703355 1810 58.80 6231 22.71
276 2022 12 15 41266.40 106.103959 1810 58.80 6231 22.71
277 2022 12 15 41266.40 106.504257 1810 58.80 6230 22.70
278 2022 12 15 41266.40 106.904512 1810 58.80 6230 22.70
279 2022 12 15 41267.40 107.305118 1810 58.80 6230 22.70
280 2022 12 15 41267.40 107.705750 1810 58.80 6230 22.70
281 2022 12 15 41268.40 108.106219 1810 58.80 6231 22.71
282 2022 12 15 41268.40 108.506749 1810 58.80 6231 22.71
283 2022 12 15 41268.40 108.907199 1810 58.80 6231 22.71
284 2022 12 15 41269.40 109.307774 1810 58.80 6232 22.72
285 2022 12 15 41269.40 109.708333 1810 58.80 6230 22.70
286 2022 12 15 41270.40 110.108815 1810 58.80 6232 22.72
287 2022 12 15 41270.40 110.509369 1809 58.77 6230 22.70
288 2022 12 15 41270.40 110.909990 1809 58.77 6230 22.70
289 2022 12 15 41271.00 110.910229 1809 58.77 6231 22.71
290 2022 12 15 41271.00 111.310479 1809 58.77 6231 22.71
291 2022 12 15 41272.00 111.710688 1810 58.80 6231 22.71
292 2022 12 15 41272.00 112.111077 1810 58.80 6232 22.72
293 2022 12 15 41272.00 112.511314 1809 58.77 6231 22.71
294 2022 12 15 41272.40 112.911314 1809 58.77 6231 22.71
295 2022 12 15 41273.40 113.311783 1809 58.77 6232 22.72
296 2022 12 15 41273.40 113.712222 1810 58.80 6232 22.72
297 2022 12 15 41274.40 114.112654 1809 58.77 6231 22.71
298 2022 12 15 41274.40 114.513158 1810 58.80 6230 22.70
299 2022 12 15 41274.40 114.913608 1809 58.77 6230 22.70
300 2022 12 15 41275.40 115.314061 1809 58.77 6232 22.72
301 2022 12 15 41275.40 115.714582 1809 58.77 6231 22.71
302 2022 12 15 41276.40 116.115105 1809 58.77 6231 22.71
303 2022 12 15 41276.40 116.515571 1809 58.77 6231 22.71
304 2022 12 15 41276.40 116.916043 1810 58.80 6231 22.71
305 2022 12 15 41277.40 117.316581 1809 58.77 6230 22.70
306 2022 12 15 41277.40 117.717119 1809 58.77 6231 22.71
307 2022 12 15 41278.40 118.117680 1809 58.77 6230 22.70
308 2022 12 15 41278.40 118.518281 1809 58.77 6231 22.71
309 2022 12 15 41278.40 118.918747 1809 58.77 6231 22.71
310 2022 12 15 41279.00 118.918945 1809 58.77 6231 22.71
311 2022 12 15 41279.00 119.319330 1809 58.77 6230 22.70
312 2022 12 15 41280.00 119.719558 1809 58.77 6232 22.72
313 2022 12 15 41280.00 120.119766 1809 58.77 6232 22.72
314 2022 12 15 41280.00 120.519972 1809 58.77 6232 22.72
315 2022 12 15 41281.00 120.920178 1809 58.77 6232 22.72
316 2022 12 15 41281.40 121.320178 1809 58.77 6232 22.72
317 2022 12 15 41281.40 121.720356 1810 58.80 6232 22.72
318 2022 12 15 41282.40 122.120583 1809 58.77 6232 22.72
319 2022 12 15 41282.40 122.520806 1809 58.77 6232 22.72
320 2022 12 15 41282.40 122.921001 1809 58.77 6232 22.72
321 2022 12 15 41283.40 123.321226 1809 58.77 6232 22.72
322 2022 12 15 41283.40 123.721444 1809 58.77 6232 22.72
323 2022 12 15 41284.40 124.121651 1809 58.77 6232 22.72
324 2022 12 15 41284.40 124.521906 1809 58.77 6233 22.73
325 2022 12 15 41284.40 124.922114 1809 58.77 6231 22.71
326 2022 12 15 41285.40 125.322294 1809 58.77 6232 22.72
327 2022 12 15 41285.40 125.722878 1809 58.77 6232 22.72
328 2022 12 15 41286.40 126.123527 1809 58.77 6232 22.72
329 2022 12 15 41286.40 126.524122 1809 58.77 6233 22.73
330 2022 12 15 41286.40 126.924567 1809 58.77 6232 22.72
331 2022 12 15 41287.40 127.325240 1809 58.77 6232 22.72
332 2022 12 15 41287.00 127.325524 1809 58.77 6232 22.72
333 2022 12 15 41288.00 127.725891 1809 58.77 6232 22.72
334 2022 12 15 41288.00 128.126295 1809 58.77 6232 22.72
335 2022 12 15 41288.00 128.526522 1809 58.77 6233 22.73
336 2022 12 15 41289.00 128.926778 1809 58.77 6234 22.74
337 2022 12 15 41289.00 129.327151 1809 58.77 6232 22.72
338 2022 12 15 41289.40 129.727151 1809 58.77 6233 22.73
339 2022 12 15 41290.40 130.127582 1809 58.77 6233 22.73
340 2022 12 15 41290.40 130.527932 1809 58.77 6232 22.72
341 2022 12 15 41290.40 130.928351 1809 58.77 6233 22.73
342 2022 12 15 41291.40 131.328828 1809 58.77 6234 22.74
343 2022 12 15 41291.40 131.729036 1808 58.74 6233 22.73
344 2022 12 15 41292.40 132.129276 1809 58.77 6232 22.72
345 2022 12 15 41292.40 132.529765 1809 58.77 6232 22.72
346 2022 12 15 41292.40 132.930273 1808 58.74 6232 22.72
347 2022 12 15 41293.40 133.330788 1808 58.74 6232 22.72
348 2022 12 15 41293.40 133.731180 1808 58.74 6232 22.72
349 2022 12 15 41294.40 134.131763 1808 58.74 6233 22.73
350 2022 12 15 41294.40 134.532343 1808 58.74 6232 22.72
351 2022 12 15 41294.40 134.932767 1809 58.77 6233 22.73
352 2022 12 15 41295.40 135.333184 1808 58.74 6232 22.72
353 2022 12 15 41295.40 135.733493 1809 58.77 6233 22.73
354 2022 12 15 41296.00 135.733757 1808 58.74 6232 22.72
355 2022 12 15 41296.00 136.133971 1809 58.77 6233 22.73
356 2022 12 15 41296.00 136.534543 1808 58.74 6233 22.73
357 2022 12 15 41297.00 136.934881 1809 58.77 6233 22.73
358 2022 12 15 41297.00 137.335519 1808 58.74 6232 22.72
359 2022 12 15 41298.00 137.736108 1808 58.74 6232 22.72
360 2022 12 15 41298.40 138.136108 1808 58.74 6233 22.73
361 2022 12 15 41298.40 138.536549 1808 58.74 6233 22.73
362 2022 12 15 41298.40 138.936785 1808 58.74 6233 22.73
363 2022 12 15 41299.40 139.337006 1808 58.74 6233 22.73
364 2022 12 15 41299.40 139.737529 1808 58.74 6232 22.72
365 2022 12 15 41300.40 140.137765 1808 58.74 6233 22.73
366 2022 12 15 41300.40 140.538252 1808 58.74 6233 22.73
367 2022 12 15 41300.40 140.938846 1808 58.74 6233 22.73
368 2022 12 15 41301.40 141.339187 1809 58.77 6233 22.73
369 2022 12 15 41301.40 141.739858 1808 58.74 6232 22.72
370 2022 12 15 41302.40 142.140374 1809 58.77 6234 22.74
371 2022 12 15 41302.40 142.540964 1808 58.74 6232 22.72
372 2022 12 15 41302.40 142.941133 1808 58.74 6232 22.72
373 2022 12 15 41303.40 143.341458 1808 58.74 6234 22.74
374 2022 12 15 41303.40 143.741700 1809 58.77 6233 22.73
375 2022 12 15 41304.40 144.142144 1808 58.74 6233 22.73
376 2022 12 15 41304.00 144.142585 1808 58.74 6232 22.72
377 2022 12 15 41304.00 144.542979 1809 58.77 6232 22.72
378 2022 12 15 41305.00 144.943262 1808 58.74 6232 22.72
379 2022 12 15 41305.00 145.343748 1808 58.74 6232 22.72
380 2022 12 15 41306.00 145.744241 1809 58.77 6232 22.72
381 2022 12 15 41306.00 146.144717 1809 58.77 6233 22.73
382 2022 12 15 41306.40 146.544717 1808 58.74 6232 22.72
383 2022 12 15 41306.40 146.945275 1809 58.77 6233 22.73
384 2022 12 15 41307.40 147.345433 1808 58.74 6233 22.73
385 2022 12 15 41307.40 147.745913 1809 58.77 6232 22.72
386 2022 12 15 41308.40 148.146425 1808 58.74 6233 22.73
387 2022 12 15 41308.40 148.546663 1809 58.77 6233 22.73
388 2022 12 15 41308.40 148.947197 1809 58.77 6233 22.73
389 2022 12 15 41309.40 149.347490 1809 58.77 6233 22.73
390 2022 12 15 41309.40 149.747745 1809 58.77 6234 22.74
391 2022 12 15 41310.40 150.148254 1809 58.77 6234 22.74
392 2022 12 15 41310.40 150.548833 1809 58.77 6234 22.74
393 2022 12 15 41310.40 150.949126 1808 58.74 6234 22.74
394 2022 12 15 41311.40 151.349398 1809 58.77 6234 22.74
395 2022 12 15 41311.40 151.749858 1808 58.74 6234 22.74
396 2022 12 15 41312.40 152.150360 1809 58.77 6234 22.74
397 2022 12 15 41312.40 152.550865 1809 58.77 6234 22.74
398 2022 12 15 41312.00 152.551522 1809 58.77 6234 22.74
399 2022 12 15 41313.00 152.952093 1809 58.77 6232 22.72
400 2022 12 15 41313.00 153.352382 1809 58.77 6232 22.72
401 2022 12 15 41314.00 153.752819 1809 58.77 6234 22.74
402 2022 12 15 41314.00 154.153497 1809 58.77 6232 22.72
403 2022 12 15 41314.00 154.553791 1809 58.77 6232 22.72
404 2022 12 15 41314.40 154.953791 1809 58.77 6232 22.72
405 2022 12 15 41315.40 155.354156 1809 58.77 6232 22.72
406 2022 12 15 41315.40 155.754764 1809 58.77 6232 22.72
407 2022 12 15 41316.40 156.155070 1809 58.77 6233 22.73
408 2022 12 15 41316.40 156.555371 1809 58.77 6233 22.73
409 2022 12 15 41316.40 156.956069 1809 58.77 6233 22.73
410 2022 12 15 41317.40 157.356484 1809 58.77 6232 22.72
411 2022 12 15 41317.40 157.756787 1809 58.77 6233 22.73
412 2022 12 15 41318.40 158.157127 1808 58.74 6232 22.72
413 2022 12 15 41318.40 158.557505 1809 58.77 6232 22.72
414 2022 12 15 41318.40 158.958008 1809 58.77 6232 22.72
415 2022 12 15 41319.40 159.358447 1809 58.77 6232 22.72
416 2022 12 15 41319.40 159.758874 1809 58.77 6231 22.71
417 2022 12 15 41320.40 160.159395 1809 58.77 6232 22.72
418 2022 12 15 41320.40 160.559677 1809 58.77 6232 22.72
419 2022 12 15 41320.40 160.960236 1809 58.77 6232 22.72
420 2022 12 15 41321.00 160.960692 1809 58.77 6232 22.72
421 2022 12 15 41321.00 161.361241 1809 58.77 6232 22.72
