n anno mese giorno hum_int time RH_raw RH_true temp_int temp_corr
421 2022 12 15 43013.00 162.336514 1814 58.93 6234 22.74
422 2022 12 15 43013.40 162.736514 1814 58.93 6233 22.73
423 2022 12 15 43014.00 163.116873 1814 58.92 6234 22.74
424 2022 12 15 43014.40 163.516873 1814 58.93 6234 22.74
425 2022 12 15 43015.00 163.897443 1814 58.93 6234 22.74
426 2022 12 15 43015.40 164.297443 1814 58.93 6234 22.74
427 2022 12 15 43015.00 164.677703 1814 58.93 6234 22.74
428 2022 12 15 43015.40 165.077703 1814 58.93 6234 22.74
429 2022 12 15 43016.00 165.457906 1814 58.93 6234 22.74
430 2022 12 15 43016.40 165.857906 1814 58.93 6233 22.73
431 2022 12 15 43017.00 166.238267 1814 58.92 6234 22.74
432 2022 12 15 43017.40 166.638267 1814 58.93 6234 22.74
433 2022 12 15 43017.80 167.038267 1814 58.93 6234 22.74
434 2022 12 15 43018.40 167.418926 1814 58.93 6234 22.74
435 2022 12 15 43018.80 167.818926 1815 58.96 6236 22.76
436 2022 12 15 43019.40 168.199673 1814 58.93 6235 22.75
437 2022 12 15 43019.80 168.599673 1814 58.93 6234 22.74
438 2022 12 15 43019.40 168.980367 1814 58.93 6234 22.74
439 2022 12 15 43019.80 169.380367 1814 58.93 6235 22.75
440 2022 12 15 43020.40 169.760874 1814 58.93 6234 22.74
441 2022 12 15 43020.80 170.160874 1814 58.93 6234 22.74
442 2022 12 15 43021.40 170.541221 1814 58.93 6235 22.75
443 2022 12 15 43021.80 170.941221 1814 58.93 6234 22.74
444 2022 12 15 43022.40 171.321604 1814 58.93 6234 22.74
445 2022 12 15 43022.80 171.721604 1814 58.93 6234 22.74
446 2022 12 15 43022.40 172.102007 1814 58.93 6234 22.74
447 2022 12 15 43022.80 172.502007 1814 58.93 6234 22.74
448 2022 12 15 43023.40 172.882407 1814 58.93 6234 22.74
449 2022 12 15 43023.80 173.282407 1814 58.93 6234 22.74
450 2022 12 15 43024.40 173.662695 1814 58.93 6235 22.75
451 2022 12 15 43024.80 174.062695 1814 58.93 6234 22.74
452 2022 12 15 43025.40 174.442912 1814 58.93 6235 22.75
453 2022 12 15 43025.80 174.842912 1814 58.93 6234 22.74
454 2022 12 15 43026.40 175.223211 1814 58.93 6234 22.74
455 2022 12 15 43026.80 175.623211 1814 58.93 6234 22.74
456 2022 12 15 43026.40 176.003730 1814 58.93 6235 22.75
457 2022 12 15 43026.80 176.403730 1814 58.93 6234 22.74
458 2022 12 15 43027.40 176.784229 1814 58.93 6234 22.74
459 2022 12 15 43027.80 177.184229 1815 58.96 6236 22.76
460 2022 12 15 43028.40 177.564596 1815 58.96 6236 22.76
461 2022 12 15 43028.80 177.964596 1814 58.93 6235 22.75
462 2022 12 15 43029.40 178.345264 1814 58.93 6236 22.76
463 2022 12 15 43029.80 178.745264 1814 58.93 6236 22.76
464 2022 12 15 43030.40 179.125664 1814 58.93 6236 22.76
465 2022 12 15 43030.80 179.525664 1814 58.93 6235 22.75
466 2022 12 15 43030.40 179.906230 1814 58.93 6236 22.76
467 2022 12 15 43030.80 180.306230 1814 58.93 6235 22.75
468 2022 12 15 43031.00 180.286743 1815 58.96 6235 22.75
469 2022 12 15 43031.40 180.686743 1814 58.93 6236 22.76
470 2022 12 15 43032.00 181.066996 1814 58.93 6235 22.75
471 2022 12 15 43032.40 181.466996 1814 58.93 6236 22.76
472 2022 12 15 43033.00 181.847506 1814 58.93 6236 22.76
473 2022 12 15 43033.40 182.247506 1814 58.93 6234 22.74
474 2022 12 15 43033.00 182.628043 1814 58.93 6236 22.76
475 2022 12 15 43033.40 183.028043 1814 58.93 6236 22.76
476 2022 12 15 43034.00 183.408587 1814 58.93 6236 22.76
477 2022 12 15 43034.40 183.808587 1813 58.90 6235 22.75
478 2022 12 15 43035.00 184.189018 1814 58.93 6236 22.76
479 2022 12 15 43035.40 184.589018 1814 58.93 6235 22.75
480 2022 12 15 43035.80 184.989018 1813 58.90 6234 22.74
481 2022 12 15 43036.40 185.369580 1813 58.90 6235 22.75
482 2022 12 15 43036.80 185.769580 1813 58.90 6234 22.74
483 2022 12 15 43037.40 186.149913 1813 58.90 6236 22.76
484 2022 12 15 43037.80 186.549913 1813 58.90 6235 22.75
485 2022 12 15 43037.40 186.930489 1812 58.87 6235 22.75
486 2022 12 15 43037.80 187.330489 1813 58.90 6236 22.76
487 2022 12 15 43038.40 187.710786 1813 58.90 6235 22.75
488 2022 12 15 43038.80 188.110786 1813 58.90 6235 22.75
489 2022 12 15 43039.40 188.491253 1813 58.90 6236 22.76
490 2022 12 15 43039.80 188.891253 1813 58.90 6236 22.76
491 2022 12 15 43040.40 189.271803 1812 58.87 6236 22.76
492 2022 12 15 43040.80 189.671803 1812 58.87 6236 22.76
493 2022 12 15 43040.40 190.052387 1813 58.90 6235 22.75
494 2022 12 15 43040.80 190.452387 1813 58.90 6236 22.76
495 2022 12 15 43041.40 190.833067 1813 58.90 6235 22.75
496 2022 12 15 43041.80 191.233067 1813 58.90 6235 22.75
497 2022 12 15 43042.40 191.613435 1813 58.90 6236 22.76
498 2022 12 15 43042.80 192.013435 1813 58.90 6236 22.76
499 2022 12 15 43043.40 192.394081 1814 58.93 6236 22.76
500 2022 12 15 43043.80 192.794081 1813 58.90 6237 22.77
501 2022 12 15 43044.40 193.174674 1813 58.90 6236 22.76
502 2022 12 15 43044.80 193.574674 1813 58.90 6237 22.77
503 2022 12 15 43044.40 193.955202 1813 58.90 6236 22.76
504 2022 12 15 43044.80 194.355202 1813 58.90 6236 22.76
505 2022 12 15 43045.40 194.735836 1813 58.90 6236 22.76
506 2022 12 15 43045.80 195.135836 1813 58.90 6236 22.76
507 2022 12 15 43046.40 195.516389 1813 58.90 6237 22.77
508 2022 12 15 43046.80 195.916389 1813 58.90 6236 22.76
509 2022 12 15 43047.40 196.297117 1813 58.90 6236 22.76
510 2022 12 15 43047.80 196.697117 1813 58.90 6237 22.77
511 2022 12 15 43047.40 197.077877 1813 58.90 6236 22.76
512 2022 12 15 43047.80 197.477877 1813 58.90 6236 22.76
513 2022 12 15 43048.40 197.858249 1813 58.90 6236 22.76
514 2022 12 15 43048.80 198.258249 1813 58.90 6236 22.76
515 2022 12 15 43049.00 198.238935 1814 58.93 6236 22.76
516 2022 12 15 43049.40 198.638935 1813 58.90 6235 22.75
517 2022 12 15 43050.00 199.019601 1813 58.90 6236 22.76
518 2022 12 15 43050.40 199.419601 1813 58.90 6236 22.76
519 2022 12 15 43051.00 199.800372 1813 58.90 6236 22.76
520 2022 12 15 43051.40 200.200372 1813 58.90 6234 22.74
521 2022 12 15 43051.00 200.581027 1813 58.90 6234 22.74
522 2022 12 15 43051.40 200.981027 1814 58.93 6236 22.76
523 2022 12 15 43052.00 201.361634 1813 58.90 6234 22.74
524 2022 12 15 43052.40 201.761634 1813 58.90 6235 22.75
525 2022 12 15 43053.00 202.142040 1813 58.90 6236 22.76
526 2022 12 15 43053.40 202.542040 1814 58.93 6236 22.76
527 2022 12 15 43054.00 202.922549 1813 58.90 6236 22.76
528 2022 12 15 43054.40 203.322549 1813 58.90 6235 22.75
529 2022 12 15 43054.00 203.702962 1813 58.90 6236 22.76
530 2022 12 15 43054.40 204.102962 1813 58.90 6236 22.76
531 2022 12 15 43054.80 204.502962 1814 58.93 6236 22.76
532 2022 12 15 43055.40 204.883571 1813 58.90 6235 22.75
533 2022 12 15 43055.80 205.283571 1814 58.93 6236 22.76
534 2022 12 15 43056.40 205.663927 1813 58.90 6236 22.76
535 2022 12 15 43056.80 206.063927 1813 58.90 6235 22.75
536 2022 12 15 43057.40 206.444247 1813 58.90 6235 22.75
537 2022 12 15 43057.80 206.844247 1813 58.90 6234 22.74
538 2022 12 15 43058.40 207.225015 1814 58.93 6235 22.75
539 2022 12 15 43058.80 207.625015 1813 58.90 6234 22.74
540 2022 12 15 43058.40 208.005682 1813 58.90 6234 22.74
541 2022 12 15 43058.80 208.405682 1813 58.90 6235 22.75
542 2022 12 15 43059.40 208.786360 1813 58.90 6235 22.75
543 2022 12 15 43059.80 209.186360 1813 58.90 6235 22.75
544 2022 12 15 43060.40 209.567034 1813 58.90 6235 22.75
545 2022 12 15 43060.80 209.967034 1813 58.90 6234 22.74
546 2022 12 15 43061.40 210.347417 1813 58.90 6234 22.74
547 2022 12 15 43061.80 210.747417 1813 58.90 6234 22.74
548 2022 12 15 43062.40 211.127871 1813 58.90 6235 22.75
549 2022 12 15 43062.80 211.527871 1813 58.90 6235 22.75
550 2022 12 15 43062.40 211.908601 1813 58.90 6235 22.75
551 2022 12 15 43062.80 212.308601 1813 58.90 6234 22.74
552 2022 12 15 43063.40 212.689260 1813 58.90 6236 22.76
553 2022 12 15 43063.80 213.089260 1813 58.90 6235 22.75
554 2022 12 15 43064.40 213.469607 1813 58.90 6235 22.75
555 2022 12 15 43064.80 213.869607 1813 58.90 6236 22.76
556 2022 12 15 43065.40 214.250221 1813 58.90 6235 22.75
557 2022 12 15 43065.80 214.650221 1814 58.93 6235 22.75
558 2022 12 15 43065.40 215.031002 1813 58.90 6236 22.76
559 2022 12 15 43065.80 215.431002 1813 58.90 6236 22.76
560 2022 12 15 43066.40 215.811675 1814 58.93 6235 22.75
561 2022 12 15 43066.80 216.211675 1814 58.93 6235 22.75
562 2022 12 15 43067.40 216.592046 1814 58.93 6236 22.76
563 2022 12 15 43067.80 216.992046 1813 58.90 6235 22.75
564 2022 12 15 43068.00 216.972356 1813 58.90 6236 22.76
565 2022 12 15 43068.40 217.372356 1813 58.90 6236 22.76
566 2022 12 15 43069.00 217.752781 1814 58.93 6236 22.76
567 2022 12 15 43069.40 218.152781 1814 58.93 6235 22.75
568 2022 12 15 43069.00 218.533125 1814 58.93 6236 22.76
569 2022 12 15 43069.40 218.933125 1813 58.90 6236 22.76
570 2022 12 15 43070.00 219.313547 1813 58.90 6235 22.75
571 2022 12 15 43070.40 219.713547 1813 58.90 6236 22.76
572 2022 12 15 43071.00 220.093951 1813 58.90 6236 22.76
573 2022 12 15 43071.40 220.493951 1813 58.90 6235 22.75
574 2022 12 15 43072.00 220.874349 1814 58.93 6235 22.75
575 2022 12 15 43072.40 221.274349 1813 58.90 6235 22.75
576 2022 12 15 43072.00 221.654936 1813 58.90 6235 22.75
577 2022 12 15 43072.40 222.054936 1813 58.90 6235 22.75
578 2022 12 15 43072.80 222.454936 1813 58.90 6236 22.76
579 2022 12 15 43073.40 222.835773 1813 58.90 6235 22.75
580 2022 12 15 43073.80 223.235773 1813 58.90 6235 22.75
581 2022 12 15 43074.40 223.616493 1814 58.93 6235 22.75
582 2022 12 15 43074.80 224.016493 1814 58.93 6235 22.75
583 2022 12 15 43075.40 224.397213 1813 58.90 6236 22.76
584 2022 12 15 43075.80 224.797213 1813 58.90 6236 22.76
585 2022 12 15 43076.40 225.178001 1813 58.90 6235 22.75
586 2022 12 15 43076.80 225.578001 1813 58.90 6235 22.75
587 2022 12 15 43076.40 225.958527 1814 58.93 6236 22.76
588 2022 12 15 43076.80 226.358527 1813 58.90 6235 22.75
589 2022 12 15 43077.40 226.739232 1813 58.90 6236 22.76
590 2022 12 15 43077.80 227.139232 1813 58.90 6236 22.76
591 2022 12 15 43078.40 227.519986 1813 58.90 6235 22.75
592 2022 12 15 43078.80 227.919986 1813 58.90 6235 22.75
593 2022 12 15 43079.40 228.300642 1813 58.90 6235 22.75
594 2022 12 15 43079.80 228.700642 1813 58.90 6236 22.76
595 2022 12 15 43079.40 229.081078 1813 58.90 6236 22.76
596 2022 12 15 43079.80 229.481078 1813 58.90 6236 22.76
597 2022 12 15 43080.40 229.861502 1813 58.90 6235 22.75
598 2022 12 15 43080.80 230.261502 1813 58.90 6235 22.75
599 2022 12 15 43081.40 230.641898 1814 58.93 6235 22.75
600 2022 12 15 43081.80 231.041898 1813 58.90 6236 22.76
601 2022 12 15 43082.40 231.422289 1813 58.90 6235 22.75
602 2022 12 15 43082.80 231.822289 1813 58.90 6235 22.75
603 2022 12 15 43083.40 232.202716 1813 58.90 6235 22.75
604 2022 12 15 43083.80 232.602716 1813 58.90 6236 22.76
605 2022 12 15 43083.40 232.983137 1813 58.90 6236 22.76
606 2022 12 15 43083.80 233.383137 1813 58.90 6234 22.74
607 2022 12 15 43084.40 233.763426 1813 58.90 6235 22.75
608 2022 12 15 43084.80 234.163426 1813 58.90 6235 22.75
609 2022 12 15 43085.40 234.544059 1813 58.90 6234 22.74
610 2022 12 15 43085.80 234.944059 1813 58.90 6235 22.75
611 2022 12 15 43086.40 235.324515 1813 58.90 6235 22.75
612 2022 12 15 43086.80 235.724515 1813 58.90 6235 22.75
613 2022 12 15 43086.00 235.704828 1813 58.90 6236 22.76
614 2022 12 15 43086.40 236.104828 1813 58.90 6235 22.75
615 2022 12 15 43087.00 236.485378 1813 58.90 6235 22.75
616 2022 12 15 43087.40 236.885378 1813 58.90 6235 22.75
617 2022 12 15 43088.00 237.265978 1813 58.90 6235 22.75
618 2022 12 15 43088.40 237.665978 1813 58.90 6235 22.75
619 2022 12 15 43089.00 238.046515 1813 58.90 6236 22.76
620 2022 12 15 43089.40 238.446515 1813 58.90 6234 22.74
621 2022 12 15 43090.00 238.826733 1813 58.90 6235 22.75
622 2022 12 15 43090.40 239.226733 1813 58.90 6236 22.76
623 2022 12 15 43090.00 239.607203 1813 58.90 6236 22.76
624 2022 12 15 43090.40 240.007203 1813 58.90 6235 22.75
625 2022 12 15 43091.00 240.387612 1813 58.90 6234 22.74
626 2022 12 15 43091.40 240.787612 1813 58.90 6235 22.75
627 2022 12 15 43091.80 241.187612 1813 58.90 6234 22.74
628 2022 12 15 43092.40 241.567848 1813 58.90 6236 22.76
629 2022 12 15 43092.80 241.967848 1813 58.90 6234 22.74
630 2022 12 15 43093.40 242.348327 1813 58.90 6234 22.74
631 2022 12 15 43093.80 242.748327 1813 58.90 6235 22.75
632 2022 12 15 43094.40 243.128884 1813 58.90 6234 22.74
633 2022 12 15 43094.80 243.528884 1814 58.93 6234 22.74
634 2022 12 15 43094.40 243.909380 1813 58.90 6234 22.74
635 2022 12 15 43094.80 244.309380 1813 58.90 6234 22.74
636 2022 12 15 43095.40 244.689916 1813 58.90 6234 22.74
637 2022 12 15 43095.80 245.089916 1813 58.90 6236 22.76
638 2022 12 15 43096.40 245.470500 1813 58.90 6236 22.76
639 2022 12 15 43096.80 245.870500 1813 58.90 6234 22.74
640 2022 12 15 43097.40 246.250717 1813 58.90 6234 22.74
641 2022 12 15 43097.80 246.650717 1813 58.90 6235 22.75
642 2022 12 15 43097.40 247.031369 1813 58.90 6235 22.75
643 2022 12 15 43097.80 247.431369 1813 58.90 6234 22.74
644 2022 12 15 43098.40 247.811815 1813 58.90 6234 22.74
645 2022 12 15 43098.80 248.211815 1813 58.90 6234 22.74
646 2022 12 15 43099.40 248.592364 1813 58.90 6235 22.75
647 2022 12 15 43099.80 248.992364 1813 58.90 6234 22.74
648 2022 12 15 43100.40 249.372639 1813 58.90 6234 22.74
649 2022 12 15 43100.80 249.772639 1813 58.90 6234 22.74
650 2022 12 15 43101.40 250.153233 1813 58.90 6234 22.74
651 2022 12 15 43101.80 250.553233 1813 58.90 6234 22.74
652 2022 12 15 43101.40 250.934043 1813 58.90 6234 22.74
653 2022 12 15 43101.80 251.334043 1812 58.86 6233 22.73
654 2022 12 15 43102.40 251.714723 1812 58.86 6234 22.74
655 2022 12 15 43102.80 252.114723 1813 58.90 6234 22.74
656 2022 12 15 43103.40 252.495303 1813 58.90 6233 22.73
657 2022 12 15 43103.80 252.895303 1813 58.89 6234 22.74
658 2022 12 15 43104.40 253.275932 1814 58.93 6234 22.74
659 2022 12 15 43104.80 253.675932 1813 58.90 6233 22.73
660 2022 12 15 43104.00 253.656327 1813 58.89 6233 22.73
661 2022 12 15 43104.40 254.056327 1813 58.89 6234 22.74
662 2022 12 15 43105.00 254.436693 1813 58.90 6234 22.74
663 2022 12 15 43105.40 254.836693 1814 58.93 6234 22.74
664 2022 12 15 43106.00 255.217404 1813 58.90 6234 22.74
665 2022 12 15 43106.40 255.617404 1814 58.93 6234 22.74
666 2022 12 15 43107.00 255.997875 1814 58.93 6234 22.74
667 2022 12 15 43107.40 256.397875 1814 58.93 6234 22.74
668 2022 12 15 43108.00 256.778236 1813 58.90 6234 22.74
669 2022 12 15 43108.40 257.178236 1813 58.90 6233 22.73
670 2022 12 15 43108.00 257.558571 1814 58.92 6234 22.74
671 2022 12 15 43108.40 257.958571 1813 58.90 6234 22.74
672 2022 12 15 43109.00 258.339275 1814 58.93 6234 22.74
673 2022 12 15 43109.40 258.739275 1814 58.93 6233 22.73
674 2022 12 15 43109.80 259.139275 1813 58.89 6233 22.73
675 2022 12 15 43110.40 259.519771 1813 58.89 6232 22.72
676 2022 12 15 43110.80 259.919771 1814 58.92 6233 22.73
677 2022 12 15 43111.40 260.300303 1814 58.92 6234 22.74
678 2022 12 15 43111.80 260.700303 1814 58.93 6233 22.73
679 2022 12 15 43111.40 261.080662 1814 58.92 6233 22.73
680 2022 12 15 43111.80 261.480662 1814 58.92 6233 22.73
681 2022 12 15 43112.40 261.861404 1814 58.92 6233 22.73
682 2022 12 15 43112.80 262.261404 1813 58.89 6234 22.74
683 2022 12 15 43113.40 262.641988 1814 58.93 6232 22.72
684 2022 12 15 43113.80 263.041988 1814 58.92 6232 22.72
685 2022 12 15 43114.40 263.422613 1814 58.92 6232 22.72
686 2022 12 15 43114.80 263.822613 1814 58.92 6233 22.73
687 2022 12 15 43115.40 264.203225 1814 58.92 6234 22.74
688 2022 12 15 43115.80 264.603225 1814 58.93 6233 22.73
689 2022 12 15 43115.40 264.983969 1814 58.92 6234 22.74
690 2022 12 15 43115.80 265.383969 1814 58.93 6233 22.73
691 2022 12 15 43116.40 265.764506 1815 58.96 6234 22.74
692 2022 12 15 43116.80 266.164506 1814 58.93 6234 22.74
693 2022 12 15 43117.40 266.545074 1814 58.93 6234 22.74
694 2022 12 15 43117.80 266.945074 1814 58.93 6234 22.74
695 2022 12 15 43118.40 267.325737 1814 58.93 6233 22.73
696 2022 12 15 43118.80 267.725737 1815 58.96 6234 22.74
697 2022 12 15 43118.40 268.106310 1815 58.96 6233 22.73
698 2022 12 15 43118.80 268.506310 1814 58.92 6234 22.74
699 2022 12 15 43119.40 268.886720 1815 58.96 6233 22.73
700 2022 12 15 43119.80 269.286720 1814 58.92 6233 22.73
701 2022 12 15 43120.40 269.667399 1815 58.96 6233 22.73
702 2022 12 15 43120.80 270.067399 1815 58.96 6234 22.74
703 2022 12 15 43121.40 270.448071 1814 58.93 6234 22.74
704 2022 12 15 43121.80 270.848071 1815 58.96 6234 22.74
705 2022 12 15 43122.40 271.228569 1815 58.96 6234 22.74
706 2022 12 15 43122.80 271.628569 1815 58.96 6234 22.74
707 2022 12 15 43122.40 272.008915 1815 58.96 6234 22.74
708 2022 12 15 43122.80 272.408915 1815 58.96 6234 22.74
709 2022 12 15 43123.00 272.389271 1815 58.96 6234 22.74
710 2022 12 15 43123.40 272.789271 1815 58.96 6235 22.75
711 2022 12 15 43124.00 273.170046 1815 58.96 6235 22.75
712 2022 12 15 43124.40 273.570046 1815 58.96 6234 22.74
713 2022 12 15 43125.00 273.950700 1815 58.96 6235 22.75
714 2022 12 15 43125.40 274.350700 1815 58.96 6234 22.74
715 2022 12 15 43126.00 274.731325 1815 58.96 6233 22.73
716 2022 12 15 43126.40 275.131325 1815 58.96 6234 22.74
717 2022 12 15 43126.00 275.512142 1815 58.96 6234 22.74
718 2022 12 15 43126.40 275.912142 1815 58.96 6234 22.74
719 2022 12 15 43127.00 276.292673 1816 58.99 6234 22.74
720 2022 12 15 43127.40 276.692673 1815 58.96 6234 22.74
721 2022 12 15 43128.00 277.073342 1815 58.96 6234 22.74
722 2022 12 15 43128.40 277.473342 1815 58.96 6234 22.74
723 2022 12 15 43128.80 277.873342 1815 58.96 6234 22.74
724 2022 12 15 43129.40 278.254096 1815 58.96 6235 22.75
725 2022 12 15 43129.80 278.654096 1815 58.96 6234 22.74
726 2022 12 15 43129.40 279.034723 1815 58.96 6234 22.74
727 2022 12 15 43129.80 279.434723 1815 58.96 6234 22.74
728 2022 12 15 43130.40 279.815497 1815 58.96 6234 22.74
729 2022 12 15 43130.80 280.215497 1815 58.96 6235 22.75
730 2022 12 15 43131.40 280.596074 1814 58.93 6234 22.74
731 2022 12 15 43131.80 280.996074 1814 58.93 6234 22.74
732 2022 12 15 43132.40 281.376763 1814 58.93 6234 22.74
733 2022 12 15 43132.80 281.776763 1815 58.96 6234 22.74
734 2022 12 15 43133.40 282.157439 1815 58.96 6234 22.74
735 2022 12 15 43133.80 282.557439 1814 58.93 6234 22.74
736 2022 12 15 43133.40 282.937759 1814 58.93 6235 22.75
737 2022 12 15 43133.80 283.337759 1814 58.93 6234 22.74
738 2022 12 15 43134.40 283.718109 1814 58.93 6234 22.74
739 2022 12 15 43134.80 284.118109 1814 58.93 6235 22.75
740 2022 12 15 43135.40 284.498780 1814 58.93 6234 22.74
741 2022 12 15 43135.80 284.898780 1814 58.93 6234 22.74
742 2022 12 15 43136.40 285.279478 1814 58.93 6234 22.74
743 2022 12 15 43136.80 285.679478 1814 58.93 6235 22.75
744 2022 12 15 43136.40 286.060110 1814 58.93 6235 22.75
745 2022 12 15 43136.80 286.460110 1814 58.93 6235 22.75
746 2022 12 15 43137.40 286.840882 1814 58.93 6234 22.74
747 2022 12 15 43137.80 287.240882 1814 58.93 6235 22.75
748 2022 12 15 43138.40 287.621671 1814 58.93 6234 22.74
749 2022 12 15 43138.80 288.021671 1815 58.96 6234 22.74
750 2022 12 15 43139.40 288.402313 1814 58.93 6235 22.75
751 2022 12 15 43139.80 288.802313 1814 58.93 6236 22.76
752 2022 12 15 43140.40 289.182772 1815 58.96 6234 22.74
753 2022 12 15 43140.80 289.582772 1815 58.96 6235 22.75
754 2022 12 15 43140.40 289.963117 1815 58.96 6234 22.74
755 2022 12 15 43140.80 290.363117 1815 58.96 6235 22.75
756 2022 12 15 43141.00 290.343481 1815 58.96 6235 22.75
757 2022 12 15 43141.40 290.743481 1815 58.96 6234 22.74
758 2022 12 15 43142.00 291.123803 1814 58.93 6234 22.74
759 2022 12 15 43142.40 291.523803 1815 58.96 6234 22.74
760 2022 12 15 43143.00 291.904188 1815 58.96 6234 22.74
761 2022 12 15 43143.40 292.304188 1815 58.96 6234 22.74
762 2022 12 15 43143.00 292.684588 1815 58.96 6236 22.76
763 2022 12 15 43143.40 293.084588 1815 58.96 6236 22.76
764 2022 12 15 43144.00 293.464864 1815 58.96 6234 22.74
765 2022 12 15 43144.40 293.864864 1814 58.93 6235 22.75
766 2022 12 15 43145.00 294.245133 1815 58.96 6234 22.74
767 2022 12 15 43145.40 294.645133 1814 58.93 6234 22.74
768 2022 12 15 43146.00 295.025420 1815 58.96 6234 22.74
769 2022 12 15 43146.40 295.425420 1815 58.96 6235 22.75
770 2022 12 15 43146.80 295.825420 1814 58.93 6234 22.74
771 2022 12 15 43147.40 296.205775 1814 58.93 6234 22.74
772 2022 12 15 43147.80 296.605775 1814 58.93 6236 22.76
773 2022 12 15 43147.40 296.986254 1814 58.93 6234 22.74
774 2022 12 15 43147.80 297.386254 1814 58.93 6234 22.74
775 2022 12 15 43148.40 297.766687 1814 58.93 6235 22.75
776 2022 12 15 43148.80 298.166687 1814 58.93 6235 22.75
777 2022 12 15 43149.40 298.547330 1814 58.93 6235 22.75
778 2022 12 15 43149.80 298.947330 1814 58.93 6234 22.74
779 2022 12 15 43150.40 299.327688 1814 58.93 6236 22.76
780 2022 12 15 43150.80 299.727688 1814 58.93 6236 22.76
781 2022 12 15 43150.40 300.108203 1814 58.93 6236 22.76
782 2022 12 15 43150.80 300.508203 1814 58.93 6236 22.76
783 2022 12 15 43151.40 300.888591 1814 58.93 6236 22.76
784 2022 12 15 43151.80 301.288591 1814 58.93 6235 22.75
785 2022 12 15 43152.40 301.668814 1814 58.93 6235 22.75
786 2022 12 15 43152.80 302.068814 1814 58.93 6236 22.76
787 2022 12 15 43153.40 302.449333 1814 58.93 6236 22.76
788 2022 12 15 43153.80 302.849333 1814 58.93 6236 22.76
789 2022 12 15 43154.40 303.229937 1814 58.93 6236 22.76
790 2022 12 15 43154.80 303.629937 1814 58.93 6236 22.76
791 2022 12 15 43154.40 304.010403 1814 58.93 6237 22.77
792 2022 12 15 43154.80 304.410403 1814 58.93 6236 22.76
793 2022 12 15 43155.40 304.790883 1814 58.93 6238 22.78
794 2022 12 15 43155.80 305.190883 1814 58.93 6238 22.78
795 2022 12 15 43156.40 305.571397 1813 58.90 6238 22.78
796 2022 12 15 43156.80 305.971397 1814 58.93 6238 22.78
797 2022 12 15 43157.40 306.352072 1814 58.93 6237 22.77
798 2022 12 15 43157.80 306.752072 1813 58.90 6238 22.78
799 2022 12 15 43158.40 307.132556 1813 58.90 6238 22.78
800 2022 12 15 43158.80 307.532556 1813 58.90 6237 22.77
801 2022 12 15 43158.40 307.912951 1813 58.90 6238 22.78
802 2022 12 15 43158.80 308.312951 1813 58.90 6238 22.78
803 2022 12 15 43159.40 308.693713 1813 58.90 6237 22.77
804 2022 12 15 43159.80 309.093713 1813 58.90 6236 22.76
805 2022 12 15 43160.00 309.074094 1813 58.90 6237 22.77
806 2022 12 15 43160.40 309.474094 1813 58.90 6237 22.77
807 2022 12 15 43161.00 309.854670 1813 58.90 6238 22.78
808 2022 12 15 43161.40 310.254670 1813 58.90 6238 22.78
809 2022 12 15 43161.00 310.635204 1812 58.87 6238 22.78
810 2022 12 15 43161.40 311.035204 1812 58.87 6238 22.78
811 2022 12 15 43162.00 311.415737 1812 58.87 6236 22.76
812 2022 12 15 43162.40 311.815737 1812 58.87 6238 22.78
813 2022 12 15 43163.00 312.196495 1812 58.87 6237 22.77
814 2022 12 15 43163.40 312.596495 1812 58.87 6237 22.77
815 2022 12 15 43164.00 312.977064 1812 58.87 6238 22.78
816 2022 12 15 43164.40 313.377064 1812 58.87 6236 22.76
817 2022 12 15 43165.00 313.757485 1812 58.87 6237 22.77
818 2022 12 15 43165.40 314.157485 1812 58.87 6238 22.78
819 2022 12 15 43165.80 314.557485 1813 58.90 6237 22.77
820 2022 12 15 43165.40 314.938134 1813 58.90 6238 22.78
821 2022 12 15 43165.80 315.338134 1813 58.90 6238 22.78
822 2022 12 15 43166.40 315.718502 1812 58.87 6237 22.77
823 2022 12 15 43166.80 316.118502 1813 58.90 6238 22.78
824 2022 12 15 43167.40 316.498954 1813 58.90 6237 22.77
825 2022 12 15 43167.80 316.898954 1813 58.90 6237 22.77
826 2022 12 15 43168.40 317.279343 1813 58.90 6238 22.78
827 2022 12 15 43168.80 317.679343 1813 58.90 6236 22.76
828 2022 12 15 43168.40 318.060007 1813 58.90 6238 22.78
829 2022 12 15 43168.80 318.460007 1813 58.90 6238 22.78
830 2022 12 15 43169.40 318.840470 1813 58.90 6238 22.78
831 2022 12 15 43169.80 319.240470 1813 58.90 6238 22.78
832 2022 12 15 43170.40 319.620795 1813 58.90 6238 22.78
833 2022 12 15 43170.80 320.020795 1813 58.90 6238 22.78
834 2022 12 15 43171.40 320.401537 1813 58.90 6238 22.78
835 2022 12 15 43171.80 320.801537 1813 58.90 6238 22.78
836 2022 12 15 43172.40 321.182040 1812 58.87 6238 22.78
837 2022 12 15 43172.80 321.582040 1813 58.90 6240 22.80
838 2022 12 15 43172.40 321.962639 1813 58.90 6239 22.79
839 2022 12 15 43172.80 322.362639 1812 58.87 6238 22.78
840 2022 12 15 43173.40 322.743033 1812 58.87 6238 22.78
841 2022 12 15 43173.80 323.143033 1813 58.90 6240 22.80
842 2022 12 15 43174.40 323.523578 1813 58.90 6239 22.79
843 2022 12 15 43174.80 323.923578 1812 58.87 6238 22.78
